,PID,SalePrice,MSSubClass,BldgType,HouseStyle,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,SaleCondition,SaleType,MoSold,YrSold
404,909254150,139000,50,1Fam,1.5Fin,661,589,0,1250,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,11,2007
405,905202190,278000,20,1Fam,1Story,1830,0,0,1830,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,6,2006
406,527353060,249000,60,1Fam,2Story,1539,1134,0,2673,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,8,2009
407,905478220,136500,50,1Fam,1.5Fin,1080,400,0,1480,1.0,0.0,1,0,4,1,7,Typ,Normal,WD ,7,2007
408,902456015,64500,50,1Fam,1.5Unf,1020,0,0,1020,0.0,0.0,1,0,2,1,5,Typ,Normal,ConLD,10,2006
409,916402015,150000,20,1Fam,1Story,1495,0,0,1495,0.0,0.0,2,0,3,1,8,Typ,Normal,WD ,7,2008
410,905426100,225000,20,1Fam,2Story,1112,896,0,2008,1.0,0.0,3,0,3,1,8,Typ,Normal,WD ,8,2006
411,923228220,93900,160,TwnhsE,2Story,546,546,0,1092,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,5,2007
412,527182020,130000,120,TwnhsE,1Story,1204,0,0,1204,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,8,2006
413,528175060,230000,120,Twnhs,1Story,1314,0,0,1314,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2009
414,909451180,124000,160,TwnhsE,2Story,561,668,0,1229,0.0,0.0,1,1,2,1,5,Typ,Normal,WD ,5,2009
415,908102040,145900,90,Duplex,1.5Fin,1272,928,0,2200,2.0,0.0,2,2,4,2,9,Typ,Normal,WD ,9,2008
416,903230110,115000,50,1Fam,1.5Fin,565,651,0,1216,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2008
417,906223210,239500,60,1Fam,2Story,1142,878,0,2020,0.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2009
418,527377030,181000,20,1Fam,1Story,1309,0,0,1309,1.0,0.0,1,1,3,1,5,Typ,Normal,WD ,1,2006
419,905101260,175000,80,1Fam,SLvl,1464,0,0,1464,0.0,1.0,2,0,3,1,6,Min2,Normal,WD ,10,2009
420,903426180,149500,50,1Fam,1.5Fin,888,1074,0,1962,0.0,0.0,1,1,4,1,9,Typ,Normal,WD ,6,2010
421,916475020,270000,20,1Fam,1Story,1629,0,0,1629,1.0,0.0,2,0,3,1,9,Typ,Normal,WD ,11,2007
422,905200490,145000,80,1Fam,SLvl,960,0,0,960,1.0,1.0,0,0,0,1,3,Typ,Normal,WD ,5,2006
423,905401045,241500,20,1Fam,1Story,1363,0,0,1363,1.0,0.0,1,0,2,1,5,Mod,Normal,WD ,4,2008
424,902205090,112500,20,1Fam,1Story,928,0,0,928,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,6,2008
425,910205130,152000,50,1Fam,1.5Fin,910,648,0,1558,0.0,0.0,1,1,4,1,6,Typ,Normal,WD ,6,2007
426,528280130,186500,60,1Fam,2Story,962,830,0,1792,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,5,2008
427,534127130,185000,20,1Fam,1Story,1442,0,0,1442,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,2,2009
428,526353030,244000,20,1Fam,1Story,2110,0,0,2110,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,4,2010
429,903481100,82375,190,2fmCon,2Story,808,536,0,1344,0.0,0.0,2,0,3,2,8,Typ,Normal,WD ,5,2008
430,535402120,171000,60,1Fam,2Story,858,858,0,1716,0.0,0.0,1,1,4,1,8,Typ,Normal,WD ,3,2008
431,527302210,220000,20,1Fam,1Story,1782,0,0,1782,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,3,2008
432,532378130,124000,20,1Fam,1Story,912,0,0,912,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2006
433,902301130,114000,70,1Fam,2Story,616,616,0,1232,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
434,902103100,128900,50,1Fam,1.5Fin,861,517,0,1378,0.0,0.0,1,0,3,1,6,Typ,Normal,WD ,6,2009
435,535454100,133500,50,1Fam,1.5Fin,832,629,0,1461,0.0,0.0,2,0,4,1,6,Typ,Normal,WD ,8,2009
436,909250040,189000,70,1Fam,2Story,990,1611,0,2601,0.0,0.0,3,1,4,1,8,Typ,Normal,WD ,5,2008
437,902325070,106000,75,1Fam,2.5Unf,1075,1063,0,2138,0.0,0.0,2,0,2,3,11,Typ,Normal,WD ,11,2009
438,533125140,372500,60,1Fam,1.5Fin,1827,959,0,2786,1.0,0.0,2,1,4,1,10,Typ,Normal,WD ,6,2008
439,924100060,173000,60,1Fam,2Story,784,848,0,1632,0.0,0.0,1,1,4,1,7,Typ,Normal,WD ,4,2009
440,533251120,162500,20,1Fam,1Story,1232,0,0,1232,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2008
441,907414020,190000,20,1Fam,1Story,1500,0,0,1500,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,8,2009
442,535451110,129000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2007
443,535302130,137500,20,1Fam,1Story,1152,0,0,1152,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2008
444,905402110,146000,20,1Fam,1Story,1350,0,0,1350,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2006
445,534175100,164500,20,1Fam,1Story,1334,0,0,1334,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2006
446,527164060,178000,60,1Fam,2Story,808,785,0,1593,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,12,2009
447,907270050,268500,60,1Fam,2Story,1090,1124,0,2214,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2006
448,528178010,382500,20,1Fam,1Story,2200,0,0,2200,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2009
449,907200230,124000,20,1Fam,1Story,1040,0,0,1040,0.0,0.0,2,0,3,1,5,Typ,Normal,WD ,8,2009
450,527162090,176000,20,1Fam,1Story,1253,0,0,1253,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2007
451,527450460,116000,160,Twnhs,2Story,494,536,0,1030,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,7,2006
452,528106120,252000,20,1Fam,1Story,1618,0,0,1618,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2006
453,528294070,230000,60,1Fam,2Story,1005,1286,0,2291,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,2,2006
454,535455090,127500,50,1Fam,1.5Fin,854,424,0,1278,0.0,0.0,1,0,4,1,6,Typ,Normal,WD ,4,2008
455,535176070,150000,20,1Fam,1Story,1244,0,0,1244,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,5,2007
456,902405070,184000,70,1Fam,2Story,1313,1182,0,2495,0.0,0.0,2,0,5,1,10,Typ,Normal,WD ,12,2008
457,535478090,105000,20,1Fam,1Story,864,0,0,864,0.0,1.0,1,0,3,1,5,Typ,Normal,WD ,2,2006
458,907202130,143500,20,1Fam,1Story,1268,0,0,1268,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,10,2009
459,902100030,73000,30,1Fam,1Story,764,0,0,764,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2008
460,902105050,130000,50,1Fam,1.5Fin,810,496,0,1306,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,7,2009
461,534252270,176000,60,1Fam,2Story,1098,880,0,1978,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,4,2008
462,532377050,145000,20,1Fam,1Story,1040,0,0,1040,1.0,0.0,1,1,3,1,5,Typ,Normal,WD ,6,2007
463,534177210,175500,20,1Fam,1Story,1242,0,0,1242,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,9,2007
464,533221030,168500,160,TwnhsE,2Story,756,756,0,1512,0.0,0.0,2,1,2,1,4,Typ,Normal,WD ,6,2007
465,909175030,140000,50,1Fam,1.5Fin,1192,403,0,1595,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,6,2006
466,528164040,374000,20,1Fam,1Story,1792,0,0,1792,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,8,2006
467,527402240,184000,60,1Fam,2Story,725,754,0,1479,1.0,0.0,1,1,4,1,7,Typ,Normal,WD ,6,2007
468,528181070,209500,120,Twnhs,1Story,1554,0,0,1554,0.0,0.0,2,0,2,1,6,Typ,Normal,CWD,5,2007
469,535152130,136000,20,1Fam,1Story,1143,0,0,1143,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,5,2010
470,535353160,138000,50,1Fam,1.5Fin,1000,544,0,1544,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,4,2007
471,907420080,189000,60,1Fam,2Story,728,728,0,1456,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,10,2008
472,907410130,293200,20,1Fam,1Story,1602,0,0,1602,1.0,0.0,2,0,3,1,7,Typ,Normal,WD ,1,2009
473,534403410,180500,80,1Fam,SLvl,1152,0,0,1152,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,4,2010
474,533205110,214000,120,TwnhsE,1Story,1378,0,0,1378,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,7,2007
475,907262050,237000,60,1Fam,2Story,941,888,0,1829,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,1,2010
476,902405100,124900,50,1Fam,1.5Fin,1188,561,120,1869,0.0,0.0,1,0,2,1,7,Typ,Normal,WD ,9,2009
477,534251280,173000,60,1Fam,2Story,800,832,0,1632,0.0,1.0,1,1,4,1,7,Typ,Normal,WD ,7,2008
478,533205060,260000,120,TwnhsE,1Story,1488,0,0,1488,1.0,0.0,2,0,2,1,6,Typ,Normal,WD ,3,2010
479,907405130,185000,20,1Fam,1Story,1337,0,0,1337,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,10,2007
480,924100050,161000,50,1Fam,1.5Fin,864,615,0,1479,0.0,0.0,2,0,5,1,8,Typ,Normal,WD ,4,2010
481,923225370,94900,180,Twnhs,SLvl,526,462,0,988,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,7,2008
482,906203120,271900,20,1Fam,1Story,2196,0,0,2196,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,6,2009
483,903400220,214500,75,1Fam,2.5Unf,1445,689,0,2134,0.0,0.0,2,0,5,1,10,Typ,Normal,WD ,7,2009
484,911370530,300000,120,TwnhsE,1Story,1646,0,0,1646,1.0,1.0,2,0,2,1,5,Typ,Normal,WD ,12,2006
485,528235120,193000,60,1Fam,2Story,864,729,0,1593,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,4,2008
486,532477040,294000,60,1Fam,2Story,1516,651,0,2167,1.0,0.0,2,1,3,1,9,Typ,Normal,WD ,7,2007
487,528228430,225000,120,TwnhsE,1Story,1548,0,0,1548,1.0,0.0,2,0,2,1,7,Typ,Normal,WD ,9,2006
488,527357110,146900,60,1Fam,2Story,720,588,0,1308,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,6,2008
489,907202100,130000,20,1Fam,1Story,907,0,0,907,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,1,2007
490,534127190,262500,20,1Fam,1Story,2156,0,0,2156,0.0,0.0,2,0,3,1,9,Typ,Normal,WD ,6,2006
491,535125070,256000,20,1Fam,1Story,1567,0,0,1567,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,7,2009
492,535401080,162000,20,1Fam,1Story,1287,0,0,1287,1.0,0.0,1,0,3,1,7,Typ,Normal,WD ,3,2010
493,534403400,167000,20,1Fam,1Story,1488,0,0,1488,1.0,0.0,1,1,3,1,7,Typ,Normal,WD ,4,2006
494,908188150,130000,160,TwnhsE,2Story,976,732,0,1708,0.0,0.0,2,0,3,1,7,Maj1,Normal,WD ,4,2006
495,527427160,155000,120,TwnhsE,1Story,1337,0,0,1337,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,7,2007
496,528326060,248000,60,1Fam,2Story,997,1288,0,2285,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,6,2007
497,531385130,215000,20,1Fam,1Story,1494,0,0,1494,1.0,0.0,2,0,3,1,5,Typ,Normal,WD ,8,2007
498,906230030,269500,90,Duplex,2Story,1168,1619,0,2787,2.0,0.0,4,2,6,2,8,Typ,Normal,WD ,10,2009
499,906426210,233500,60,1Fam,2Story,944,815,0,1759,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,6,2009
500,527162110,185000,60,1Fam,2Story,885,833,0,1718,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,12,2009
501,527276150,141000,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2010
502,907201230,174000,80,1Fam,SLvl,1282,0,0,1282,0.0,1.0,2,0,3,1,6,Typ,Normal,WD ,4,2006
503,905104110,145000,20,1Fam,1Story,992,0,0,992,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2008
504,914476330,210000,20,1Fam,1Story,1478,0,0,1478,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,5,2007
505,907290160,133000,120,TwnhsE,1Story,848,0,0,848,1.0,0.0,1,0,1,1,4,Typ,Normal,WD ,4,2006
506,907125080,145000,20,1Fam,1Story,1100,0,0,1100,0.0,0.0,1,1,3,1,5,Typ,Normal,WD ,6,2006
507,908188110,134000,160,Twnhs,2Story,970,739,0,1709,0.0,0.0,2,0,3,1,7,Maj1,Normal,WD ,5,2006
508,528172150,279000,60,1Fam,2Story,1426,488,0,1914,1.0,0.0,2,1,3,1,9,Typ,Normal,WD ,2,2006
509,535350040,129000,20,1Fam,1Story,936,0,0,936,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2010
510,535302140,130000,20,1Fam,1Story,950,0,0,950,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,7,2008
511,528108010,256300,20,1Fam,1Story,1600,0,0,1600,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,7,2009
512,531375090,142000,20,1Fam,1Story,1114,0,0,1114,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,8,2009
513,526353050,237500,20,1Fam,1Story,2117,0,0,2117,0.0,0.0,2,1,4,1,7,Typ,Normal,WD ,5,2008
514,909276170,188700,70,1Fam,2Story,849,811,0,1660,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,8,2008
515,528228295,175900,120,TwnhsE,1Story,1569,0,0,1569,0.0,1.0,2,0,1,1,7,Typ,Normal,WD ,5,2009
516,907202050,150500,20,1Fam,1Story,1040,0,0,1040,0.0,0.0,2,0,3,1,5,Typ,Normal,WD ,9,2009
517,916477060,279900,60,1Fam,2Story,1146,1340,0,2486,1.0,0.0,3,1,5,1,10,Typ,Normal,WD ,7,2007
518,905107240,180000,20,1Fam,1Story,1721,0,0,1721,0.0,0.0,2,1,3,1,7,Min1,Normal,WD ,7,2006
519,535305180,134500,20,1Fam,1Story,1008,0,0,1008,1.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2007
520,531453040,171000,60,1Fam,2Story,888,676,0,1564,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2010
521,923277040,138000,20,1Fam,1Story,816,0,0,816,1.0,0.0,1,0,2,1,4,Typ,Normal,WD ,6,2008
522,528435070,227000,20,1Fam,1Story,1588,0,0,1588,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,12,2007
523,527454120,148500,120,Twnhs,1Story,1055,0,0,1055,0.0,0.0,2,0,2,1,4,Typ,Normal,WD ,9,2008
524,923228290,84500,180,Twnhs,SFoyer,630,0,0,630,1.0,0.0,1,0,1,1,3,Typ,Normal,WD ,12,2007
525,903451090,149000,70,1Fam,2Story,1146,784,0,1930,1.0,0.0,2,0,4,1,8,Typ,Normal,WD ,8,2009
526,527354050,192350,20,1Fam,1Story,1353,0,0,1353,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,8,2007
527,526351010,172000,20,1Fam,1Story,1329,0,0,1329,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,6,2010
528,908128110,165400,60,1Fam,2Story,760,896,0,1656,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,7,2008
529,905427050,185000,50,1Fam,1.5Fin,1163,511,0,1674,0.0,0.0,2,0,4,1,8,Typ,Normal,WD ,7,2008
530,923230200,131900,85,1Fam,SFoyer,796,0,0,796,0.0,1.0,1,0,2,1,4,Typ,Normal,WD ,7,2009
531,528228565,213490,120,TwnhsE,1Story,1506,0,0,1506,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,4,2006
532,906402070,277000,60,1Fam,2Story,1180,882,0,2062,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,4,2007
533,528431070,257500,20,1Fam,1Story,1658,0,0,1658,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,9,2009
534,532378120,62383,20,1Fam,1Story,864,0,0,864,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,12,2009
535,907290020,274300,60,1Fam,2Story,1108,989,0,2097,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,6,2006
536,905106210,158000,20,1Fam,1Story,1159,0,0,1159,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,7,2006
537,534276290,106500,20,1Fam,1Story,882,0,0,882,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,7,2007
538,528458140,250000,20,1Fam,1Story,1530,0,0,1530,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2009
539,903453080,202500,80,1Fam,SLvl,1497,797,0,2294,0.0,0.0,3,0,5,1,9,Typ,Normal,WD ,4,2007
540,910203290,118400,30,1Fam,1Story,1012,0,0,1012,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,5,2007
541,534226060,146000,20,1Fam,1Story,1200,0,0,1200,1.0,0.0,1,1,1,1,6,Typ,Normal,WD ,10,2006
542,534178010,127000,20,1Fam,1Story,1052,0,0,1052,1.0,0.0,1,0,3,1,6,Typ,Normal,COD,2,2007
543,907401060,219500,60,1Fam,2Story,847,1081,0,1928,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,7,2007
544,911225110,78000,50,1Fam,1.5Fin,576,360,0,936,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,4,2006
545,908250030,82000,20,1Fam,1Story,944,0,0,944,0.0,0.0,1,0,2,1,4,Min1,Normal,WD ,7,2009
546,909281010,239000,70,1Fam,2Story,1170,1175,0,2345,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,7,2006
547,914475010,156450,85,1Fam,SFoyer,926,0,0,926,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2009
548,923225050,134000,120,TwnhsE,1Story,1142,0,0,1142,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,8,2007
549,916455170,214900,60,1Fam,2Story,824,1070,0,1894,1.0,0.0,2,1,4,1,8,Typ,Normal,WD ,2,2010
550,534451170,52000,30,1Fam,1Story,729,0,0,729,0.0,0.0,1,0,2,1,5,Maj2,Normal,WD ,7,2008
551,909175080,60000,30,1Fam,1Story,438,0,0,438,0.0,0.0,1,0,1,1,3,Typ,Normal,WD ,1,2009
552,906225210,147000,85,1Fam,SFoyer,996,0,0,996,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2010
553,903234090,123500,70,1Fam,2Story,1226,676,0,1902,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,10,2008
554,907251090,237000,60,1Fam,2Story,1128,903,0,2031,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,3,2008
555,905475500,84000,20,1Fam,1Story,845,0,0,845,0.0,0.0,1,0,3,1,5,Typ,Normal,WD ,1,2009
556,528458180,238500,20,1Fam,1Story,1448,0,0,1448,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,6,2009
557,909252170,141500,70,1Fam,2Story,851,585,0,1436,0.0,0.0,1,0,3,1,7,Typ,Normal,CWD,4,2007
558,906425045,138500,50,1Fam,1.5Fin,831,614,0,1445,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,3,2010
559,903228150,139900,50,1Fam,1.5Fin,780,636,0,1416,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,3,2010
560,534400050,167000,20,1Fam,1Story,1516,0,0,1516,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,2,2009
561,914452090,183500,85,1Fam,SFoyer,1299,0,0,1299,1.0,0.0,2,0,2,1,5,Typ,Normal,WD ,1,2007
562,528326030,250000,60,1Fam,2Story,1145,1053,0,2198,1.0,0.0,2,1,4,1,9,Typ,Normal,WD ,12,2008
563,905402090,177000,80,1Fam,SLvl,1357,0,0,1357,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2008
564,907227060,127000,20,1Fam,1Story,864,0,0,864,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,9,2007
565,905102010,165000,80,1Fam,SLvl,1020,0,0,1020,0.0,1.0,2,0,3,1,5,Typ,Normal,WD ,5,2007
566,907255020,287000,60,1Fam,2Story,1055,1208,0,2263,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,9,2008
567,528315090,337000,60,1Fam,2Story,1268,1097,0,2365,1.0,0.0,2,1,3,1,8,Typ,Normal,WD ,7,2009
568,528482010,253000,20,1Fam,1Story,1685,0,0,1685,0.0,0.0,2,0,2,1,5,Typ,Normal,WD ,4,2007
569,535304170,136000,20,1Fam,1Story,1040,0,0,1040,0.0,1.0,1,0,3,1,6,Typ,Normal,WD ,6,2007
570,528174030,200000,120,Twnhs,1Story,1302,0,0,1302,1.0,0.0,1,1,1,1,5,Typ,Normal,WD ,5,2007
571,535402330,200000,90,Duplex,2Story,1338,1296,0,2634,1.0,1.0,2,2,6,2,12,Typ,Normal,WD ,8,2009
572,903226170,134900,50,1Fam,1.5Fin,786,390,0,1176,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,7,2009
573,911104060,75000,30,1Fam,1Story,572,0,0,572,0.0,0.0,1,0,2,1,4,Typ,Normal,WD ,5,2009
574,906403060,207000,60,1Fam,2Story,946,927,0,1873,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2007
575,908102320,149900,20,1Fam,1Story,1466,0,0,1466,0.0,0.0,1,1,3,1,6,Typ,Normal,WD ,11,2006
576,535454050,87500,90,Duplex,1Story,1040,0,0,1040,0.0,0.0,2,0,2,2,6,Typ,Normal,WD ,5,2006
577,909276210,188000,50,1Fam,1.5Fin,1230,525,0,1755,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,11,2007
578,528250030,213000,60,1Fam,2Story,847,1139,0,1986,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,5,2008
579,911175360,108000,50,1Fam,1.5Fin,897,439,0,1336,0.0,0.0,1,1,3,1,7,Typ,Normal,COD,9,2006
580,531375130,153000,20,1Fam,1Story,1114,0,0,1114,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,6,2009
581,907201060,149900,80,1Fam,SLvl,985,0,0,985,0.0,0.0,2,0,3,1,6,Typ,Normal,WD ,11,2008
582,527208010,355000,60,1Fam,2Story,1168,1332,0,2500,0.0,0.0,3,1,5,1,9,Typ,Normal,WD ,7,2008
583,902402150,85000,30,1Fam,1Story,1022,0,0,1022,1.0,0.0,1,0,2,1,4,Maj2,Normal,WD ,6,2009
584,528174010,194700,120,TwnhsE,1Story,1362,0,0,1362,0.0,0.0,2,0,2,1,6,Typ,Normal,WD ,6,2007
585,903233120,138400,50,1Fam,1.5Fin,928,608,0,1536,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,3,2010
586,528490080,207500,60,1Fam,2Story,864,864,0,1728,0.0,0.0,2,1,3,1,7,Typ,Normal,WD ,5,2008
587,527357180,292500,60,1Fam,2Story,1420,1420,0,2840,0.0,1.0,2,1,4,1,8,Min2,Normal,WD ,12,2008
588,532354090,148000,85,1Fam,SFoyer,1155,0,0,1155,1.0,0.0,1,0,3,1,6,Min2,Normal,WD ,6,2010
589,527354200,184000,20,1Fam,1Story,1707,0,0,1707,0.0,0.0,2,0,3,1,7,Typ,Normal,WD ,5,2009
590,903233050,137500,70,1Fam,2Story,939,574,0,1513,0.0,0.0,1,1,4,1,8,Typ,Normal,WD ,5,2007
591,535378020,109500,30,1Fam,1Story,792,0,0,792,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,5,2009
592,528250070,211000,60,1Fam,2Story,847,1101,0,1948,0.0,0.0,2,1,4,1,8,Typ,Normal,WD ,7,2007
593,535353240,152500,60,1Fam,2Story,801,726,0,1527,1.0,0.0,1,1,3,1,6,Typ,Normal,WD ,12,2009
594,528240060,184100,80,1Fam,SLvl,779,640,0,1419,1.0,0.0,2,1,3,1,7,Typ,Normal,WD ,3,2009
595,903228040,157000,50,1Fam,1.5Fin,825,672,0,1497,0.0,0.0,2,0,3,1,5,Typ,Normal,WD ,5,2008
596,533252130,218000,20,1Fam,1Story,1437,0,0,1437,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,7,2007
597,535325290,115000,20,1Fam,1Story,1005,0,0,1005,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,11,2009
598,907401090,232000,20,1Fam,1Story,1668,0,0,1668,1.0,0.0,2,0,3,1,8,Typ,Normal,WD ,5,2010
599,908225290,120000,20,1Fam,1Story,1368,0,0,1368,1.0,0.0,1,0,3,1,6,Min1,Normal,WD ,6,2009
600,905200290,155000,20,1Fam,1Story,1803,0,0,1803,1.0,0.0,2,0,3,1,8,Maj1,Normal,WD ,1,2006
601,535179120,116000,20,1Fam,1Story,922,0,0,922,1.0,0.0,1,0,2,1,5,Typ,Normal,WD ,4,2007
602,905103030,157500,80,1Fam,SLvl,1096,0,0,1096,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,12,2008
603,907262060,240000,60,1Fam,2Story,1129,1198,0,2327,0.0,0.0,2,1,4,1,9,Typ,Normal,WD ,8,2008
604,909254090,189950,50,1Fam,1.5Fin,912,514,0,1426,0.0,0.0,1,1,3,1,7,Typ,Normal,WD ,6,2007
605,909175100,136500,50,1Fam,1.5Fin,1390,304,0,1694,0.0,0.0,2,0,4,1,7,Typ,Normal,WD ,6,2008
606,923276250,159000,90,Duplex,2Story,1216,1216,0,2432,0.0,0.0,4,2,4,2,10,Typ,Normal,WD ,2,2010
607,527401130,133000,90,Duplex,2Story,896,896,0,1792,0.0,0.0,2,2,4,2,8,Typ,Normal,WD ,6,2008
608,534201040,127000,20,1Fam,1Story,1107,0,0,1107,1.0,0.0,1,0,3,1,5,Typ,Normal,WD ,3,2007
609,908127120,108000,30,1Fam,1Story,996,0,0,996,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,7,2008
610,905105260,127000,20,1Fam,1Story,955,0,0,955,1.0,0.0,1,0,3,1,6,Typ,Normal,WD ,1,2007
611,904351200,103600,70,1Fam,2Story,697,672,0,1369,1.0,0.0,2,0,3,1,6,Typ,Normal,WD ,7,2009
612,902207110,64000,30,1Fam,1Story,840,0,0,840,0.0,0.0,1,0,2,1,5,Typ,Normal,WD ,6,2006
613,902100110,169000,70,1Fam,2Story,1007,1007,0,2014,0.0,0.0,2,0,5,1,8,Typ,Normal,WD ,6,2006
614,902105010,111000,70,1Fam,2Story,680,680,0,1360,0.0,0.0,1,0,2,1,6,Typ,Normal,WD ,1,2008
615,909426060,257000,60,1Fam,2Story,1278,1037,0,2315,1.0,0.0,2,0,4,1,9,Typ,Normal,WD ,7,2006
