,PID,SalePrice,LotFrontage,LotArea,LotShape,LandSlope,LandContour,MSZoning,Street,Alley,Neighborhood,LotConfig,Condition1,Condition2,Foundation,Utilities,Heating,HeatingQC,CentralAir,Electrical
362,527455280,148800,,10710,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
363,527451400,89500,21.0,1680,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
364,528290030,167000,61.0,9734,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,RRAn,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
365,535154080,157900,75.0,9750,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
366,909276110,177500,,7500,IR1,Gtl,Bnk,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
367,914476010,171500,75.0,10125,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
368,535451210,109900,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,Slab,AllPub,GasA,TA,Y,FuseA
369,916402115,184000,47.0,12416,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
370,527375160,184500,81.0,10530,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
371,527252080,334000,60.0,8118,Reg,Gtl,HLS,RL,Pave,,StoneBr,Inside,PosN,PosN,PConc,AllPub,GasA,Ex,Y,SBrkr
372,916380060,294000,74.0,11563,IR1,Gtl,HLS,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
373,533125080,290000,,9205,IR1,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
374,908275180,135000,60.0,8172,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
375,528348030,252000,83.0,10790,Reg,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
376,907252190,270000,,11354,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
377,527190220,275000,,6563,IR1,Mod,Low,RL,Pave,,StoneBr,CulDSac,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
378,534425015,200000,,22002,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
379,528172060,255900,70.0,9658,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
380,909455060,200000,35.0,3907,IR1,Mod,Bnk,RM,Pave,,Blueste,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
381,527164120,194500,,10832,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
382,534477270,165500,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
383,527105050,187500,72.0,8702,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
384,906394040,225000,78.0,9316,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
385,902206240,100000,,8239,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Artery,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
386,909253010,177000,57.0,7558,Reg,Gtl,Bnk,RL,Pave,,Crawfor,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,SBrkr
387,909279080,220000,,11275,IR1,Mod,HLS,RL,Pave,,Crawfor,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
388,907290040,224900,48.0,12137,IR2,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
389,535457020,156500,80.0,8000,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
390,902204120,139000,50.0,6000,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
391,535301170,153000,74.0,8532,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
392,923228230,88000,21.0,2217,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
393,923202060,115000,100.0,21750,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,Slab,AllPub,GasA,TA,Y,SBrkr
394,904302260,100000,60.0,9900,Reg,Gtl,Lvl,RL,Pave,,SWISU,Inside,Norm,Norm,BrkTil,AllPub,GasA,TA,N,SBrkr
395,909275250,195000,66.0,21780,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,FuseF
396,531452080,172000,50.0,7175,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
397,528138020,259000,79.0,14122,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
398,905101330,90000,72.0,10791,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,Slab,AllPub,GasA,TA,Y,SBrkr
399,916475110,202900,85.0,14191,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
400,534128020,206000,,12732,IR1,Gtl,Lvl,RL,Pave,,NWAmes,CulDSac,PosN,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
401,909475300,222000,,21695,IR1,Gtl,Lvl,RL,Pave,,Crawfor,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
402,527358090,172000,,9927,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
403,909250120,138887,96.0,13132,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Inside,Norm,Norm,BrkTil,AllPub,GasA,Gd,Y,FuseF
404,909254150,139000,53.0,5362,Reg,Gtl,Lvl,RL,Pave,,Crawfor,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
405,905202190,278000,,20355,Reg,Mod,Low,RL,Pave,,ClearCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
406,527353060,249000,,12388,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
407,905478220,136500,60.0,11100,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,TA,N,SBrkr
408,902456015,64500,63.0,4761,Reg,Gtl,Lvl,C (all),Pave,,IDOTRR,Corner,Norm,Norm,BrkTil,AllPub,GasA,Fa,N,FuseP
409,916402015,150000,75.0,12890,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
410,905426100,225000,78.0,7800,Reg,Mod,Bnk,RL,Pave,,Edwards,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
411,923228220,93900,21.0,1495,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
412,527182020,130000,30.0,3701,IR1,Gtl,Lvl,RL,Pave,,StoneBr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
413,528175060,230000,34.0,5001,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
414,909451180,124000,24.0,1300,Reg,Gtl,Lvl,RM,Pave,,Blueste,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
415,908102040,145900,67.0,8777,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Feedr,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
416,903230110,115000,60.0,5520,IR1,Gtl,Lvl,RM,Pave,,BrkSide,FR2,Feedr,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
417,906223210,239500,80.0,9828,IR1,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
418,527377030,181000,78.0,10140,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
419,905101260,175000,70.0,12886,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
420,903426180,149500,57.0,8094,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
421,916475020,270000,85.0,14536,Reg,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
422,905200490,145000,,10246,IR1,Gtl,Lvl,RL,Pave,,Sawyer,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
423,905401045,241500,73.0,39104,IR1,Sev,Low,RL,Pave,,ClearCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
424,902205090,112500,50.0,6000,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,FuseA
425,910205130,152000,75.0,13710,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,FuseA
426,528280130,186500,93.0,10261,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
427,534127130,185000,,11717,IR1,Gtl,Lvl,RL,Pave,,NWAmes,Inside,PosA,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
428,526353030,244000,93.0,11160,Reg,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
429,903481100,82375,60.0,10320,Reg,Gtl,Lvl,RM,Pave,Grvl,IDOTRR,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,N,FuseF
430,535402120,171000,70.0,9247,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
431,527302210,220000,85.0,14450,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
432,532378130,124000,,8020,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,N,SBrkr
433,902301130,114000,35.0,4571,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
434,902103100,128900,68.0,4080,Reg,Gtl,Lvl,RM,Pave,Grvl,OldTown,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
435,535454100,133500,60.0,10800,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Artery,Norm,CBlock,AllPub,GasA,TA,Y,FuseF
436,909250040,189000,51.0,9842,Reg,Gtl,Lvl,RL,Pave,,SWISU,Inside,Feedr,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
437,902325070,106000,90.0,8100,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Norm,Norm,PConc,AllPub,GasA,TA,N,FuseA
438,533125140,372500,105.0,11025,Reg,Gtl,Lvl,RL,Pave,,NoRidge,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
439,924100060,173000,70.0,10457,IR1,Mod,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
440,533251120,162500,,11120,IR1,Gtl,Lvl,RL,Pave,,Veenker,CulDSac,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
441,907414020,190000,63.0,8487,Reg,Gtl,Lvl,RL,Pave,,CollgCr,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
442,535451110,129000,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
443,535302130,137500,102.0,9373,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
444,905402110,146000,75.0,9375,Reg,Gtl,Lvl,RL,Pave,,Edwards,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
445,534175100,164500,78.0,10140,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,RRAn,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
446,527164060,178000,,9636,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
447,907270050,268500,67.0,10566,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
448,528178010,382500,117.0,15262,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
449,907200230,124000,60.0,8430,Reg,Mod,HLS,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
450,527162090,176000,63.0,7875,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
451,527450460,116000,21.0,1890,Reg,Gtl,Lvl,RM,Pave,,BrDale,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
452,528106120,252000,110.0,16163,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
453,528294070,230000,66.0,8738,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
454,535455090,127500,60.0,7200,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,FuseA
455,535176070,150000,90.0,11988,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Feedr,Norm,CBlock,AllPub,GasA,Ex,Y,FuseA
456,902405070,184000,60.0,10800,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,BrkTil,AllPub,GasW,Gd,Y,SBrkr
457,535478090,105000,70.0,7000,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Artery,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
458,907202130,143500,,9286,IR1,Mod,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
459,902100030,73000,30.0,5232,IR3,Gtl,Bnk,RM,Pave,Grvl,OldTown,Inside,Artery,Norm,BrkTil,AllPub,GasA,Gd,N,FuseP
460,902105050,130000,90.0,15660,Reg,Gtl,Lvl,RM,Pave,,OldTown,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
461,534252270,176000,,9900,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Feedr,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
462,532377050,145000,84.0,7476,Reg,Gtl,Lvl,RL,Pave,,Sawyer,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
463,534177210,175500,80.0,9600,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
464,533221030,168500,,2117,Reg,Gtl,Lvl,FV,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
465,909175030,140000,60.0,8400,Reg,Gtl,Bnk,RL,Pave,,SWISU,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
466,528164040,374000,72.0,11846,IR1,Gtl,HLS,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
467,527402240,184000,,7472,IR1,Gtl,Lvl,RL,Pave,,NAmes,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
468,528181070,209500,34.0,4590,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
469,535152130,136000,,8050,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
470,535353160,138000,60.0,14190,Reg,Gtl,Lvl,RL,Pave,,OldTown,Inside,Artery,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
471,907420080,189000,63.0,8199,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
472,907410130,293200,85.0,10200,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
473,534403410,180500,,14112,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
474,533205110,214000,45.0,4379,IR1,Gtl,Lvl,FV,Pave,,Somerst,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
475,907262050,237000,44.0,9548,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
476,902405100,124900,98.0,8820,Reg,Gtl,Lvl,RM,Pave,,OldTown,Corner,Norm,Norm,BrkTil,AllPub,GasA,TA,Y,SBrkr
477,534251280,173000,,9130,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Feedr,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
478,533205060,260000,25.0,4835,IR1,Gtl,Lvl,FV,Pave,,Somerst,CulDSac,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
479,907405130,185000,65.0,8450,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
480,924100050,161000,68.0,10544,IR1,Mod,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
481,923225370,94900,21.0,1596,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
482,906203120,271900,90.0,14684,IR1,Gtl,Lvl,RL,Pave,,SawyerW,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
483,903400220,214500,,11888,IR1,Gtl,Bnk,RL,Pave,Pave,BrkSide,Inside,PosN,Norm,BrkTil,AllPub,GasA,Gd,N,FuseA
484,911370530,300000,44.0,3842,IR1,Mod,HLS,RM,Pave,,Crawfor,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
485,528235120,193000,62.0,7415,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
486,532477040,294000,,17542,IR1,Gtl,Lvl,RL,Pave,,Veenker,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
487,528228430,225000,,3072,Reg,Gtl,Lvl,RM,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
488,527357110,146900,75.0,9743,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
489,907202100,130000,39.0,16300,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
490,534127190,262500,,20781,IR2,Gtl,Lvl,RL,Pave,,NWAmes,CulDSac,PosN,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
491,535125070,256000,80.0,14695,IR1,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
492,535401080,162000,,9830,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
493,534403400,167000,,10368,IR1,Gtl,Lvl,RL,Pave,,NAmes,CulDSac,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
494,908188150,130000,32.0,3363,Reg,Gtl,Lvl,RM,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
495,527427160,155000,33.0,4113,IR1,Gtl,Lvl,RH,Pave,,NAmes,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
496,528326060,248000,,11000,Reg,Gtl,Lvl,RL,Pave,,NoRidge,FR2,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
497,531385130,215000,,16196,IR3,Gtl,Low,RL,Pave,,SawyerW,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
498,906230030,269500,,7976,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Feedr,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
499,906426210,233500,,16698,IR1,Mod,HLS,RL,Pave,,ClearCr,CulDSac,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
500,527162110,185000,74.0,10141,IR1,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,PConc,AllPub,GasA,Gd,Y,SBrkr
501,527276150,141000,140.0,19138,Reg,Gtl,Lvl,RL,Pave,,Gilbert,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
502,907201230,174000,42.0,10385,IR1,Gtl,Lvl,RL,Pave,,CollgCr,CulDSac,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
503,905104110,145000,68.0,10265,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
504,914476330,210000,,9928,IR1,Gtl,Lvl,RL,Pave,,Mitchel,CulDSac,Norm,Norm,PConc,AllPub,GasA,TA,Y,SBrkr
505,907290160,133000,37.0,4435,Reg,Gtl,Lvl,RM,Pave,,CollgCr,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
506,907125080,145000,95.0,13015,Reg,Gtl,Lvl,RL,Pave,,CollgCr,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
507,908188110,134000,24.0,2522,Reg,Gtl,Lvl,RM,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
508,528172150,279000,,13215,IR1,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
509,535350040,129000,74.0,5868,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
510,535302140,130000,,12774,Reg,Sev,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,PConc,AllPub,GasW,TA,N,SBrkr
511,528108010,256300,110.0,14230,Reg,Gtl,Lvl,RL,Pave,,NridgHt,Corner,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
512,531375090,142000,63.0,13072,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,RRAe,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
513,526353050,237500,,12925,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
514,909276170,188700,74.0,11988,IR1,Mod,HLS,RL,Pave,,Crawfor,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,FuseA
515,528228295,175900,51.0,3635,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
516,907202050,150500,61.0,8800,IR1,Gtl,Lvl,RL,Pave,,CollgCr,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
517,916477060,279900,,11800,IR1,Gtl,Lvl,RL,Pave,,Timber,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
518,905107240,180000,78.0,10335,IR1,Gtl,Lvl,RL,Pave,,Sawyer,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
519,535305180,134500,66.0,8923,Reg,Gtl,Lvl,RL,Pave,,NAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
520,531453040,171000,70.0,8400,Reg,Gtl,Lvl,RL,Pave,,SawyerW,Inside,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
521,923277040,138000,60.0,6600,Reg,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
522,528435070,227000,85.0,10000,Reg,Gtl,Lvl,RL,Pave,,Somerst,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
523,527454120,148500,24.0,2529,Reg,Gtl,Lvl,RL,Pave,,NPkVill,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
524,923228290,84500,21.0,1936,Reg,Gtl,Lvl,RM,Pave,,MeadowV,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
525,903451090,149000,57.0,6876,Reg,Gtl,Lvl,RM,Pave,,IDOTRR,Inside,Norm,Norm,CBlock,AllPub,GasA,Fa,Y,SBrkr
526,527354050,192350,80.0,10400,Reg,Gtl,Lvl,RL,Pave,,NWAmes,Inside,Norm,Norm,CBlock,AllPub,GasA,Ex,Y,SBrkr
527,526351010,172000,81.0,14267,IR1,Gtl,Lvl,RL,Pave,,NAmes,Corner,Norm,Norm,CBlock,AllPub,GasA,TA,Y,SBrkr
528,908128110,165400,60.0,6931,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
529,905427050,185000,66.0,21780,Reg,Gtl,Lvl,RL,Pave,,Edwards,Inside,Norm,Norm,BrkTil,AllPub,GasA,Ex,Y,SBrkr
530,923230200,131900,50.0,7689,IR1,Gtl,Lvl,RL,Pave,,Mitchel,Inside,Norm,Norm,CBlock,AllPub,GasA,Gd,Y,SBrkr
531,528228565,213490,43.0,3013,Reg,Gtl,Lvl,RL,Pave,,Blmngtn,Inside,Norm,Norm,PConc,AllPub,GasA,Ex,Y,SBrkr
