,PID,SalePrice,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,GarageFinish,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond
420,903426180,149500,TA,TA,No,Unf,0.0,Unf,0.0,888.0,888.0,160,0,364,0,0,Unf,Detchd,1915.0,Unf,2.0,572.0,TA,TA
421,916475020,270000,Gd,TA,Av,GLQ,1300.0,Unf,0.0,316.0,1616.0,0,252,0,0,0,Fin,Attchd,2002.0,Fin,3.0,808.0,TA,TA
422,905200490,145000,TA,Gd,Av,GLQ,648.0,Unf,0.0,0.0,648.0,88,0,0,0,0,Unf,Attchd,1965.0,Unf,1.0,364.0,TA,TA
423,905401045,241500,Gd,TA,Gd,LwQ,226.0,GLQ,1063.0,96.0,1385.0,81,0,0,0,0,Unf,Attchd,1954.0,Unf,2.0,439.0,TA,TA
424,902205090,112500,TA,TA,No,Rec,308.0,Unf,0.0,620.0,928.0,0,0,0,0,0,Fin,Attchd,1957.0,Fin,1.0,288.0,TA,TA
425,910205130,152000,TA,TA,No,BLQ,420.0,Unf,0.0,490.0,910.0,289,0,0,0,0,Unf,Attchd,1950.0,Unf,1.0,282.0,TA,TA
426,528280130,186500,Gd,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,0,0,0,0,0,Fin,Attchd,2000.0,Fin,2.0,451.0,TA,TA
427,534127130,185000,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,371,0,0,0,0,RFn,Attchd,1970.0,RFn,2.0,615.0,TA,TA
428,526353030,244000,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,2110.0,0,0,0,0,0,Fin,Attchd,1968.0,Fin,2.0,522.0,TA,TA
429,903481100,82375,TA,Fa,No,Unf,0.0,Unf,0.0,536.0,536.0,42,0,204,0,0,,,,,0.0,0.0,,
430,535402120,171000,TA,TA,No,Rec,319.0,Unf,0.0,539.0,858.0,0,84,0,0,120,Fin,Attchd,1962.0,Fin,2.0,490.0,TA,TA
431,527302210,220000,Gd,Fa,No,ALQ,864.0,LwQ,449.0,469.0,1782.0,467,0,0,0,0,Fin,Attchd,1979.0,Fin,2.0,551.0,TA,TA
432,532378130,124000,TA,TA,No,ALQ,644.0,Unf,0.0,268.0,912.0,0,0,0,0,0,,,,,0.0,0.0,,
433,902301130,114000,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,616.0,280,0,143,0,0,Unf,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa
434,902103100,128900,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,54,0,40,0,0,Unf,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa
435,535454100,133500,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,0,204,0,0,0,Unf,Detchd,1949.0,Unf,1.0,384.0,TA,TA
436,909250040,189000,TA,Fa,No,Unf,0.0,Unf,0.0,612.0,612.0,183,0,301,0,0,RFn,BuiltIn,1998.0,RFn,2.0,621.0,TA,TA
437,902325070,106000,TA,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,40,156,0,0,0,Unf,Detchd,1910.0,Unf,2.0,360.0,Fa,Po
438,533125140,372500,Gd,TA,Gd,BLQ,520.0,Unf,0.0,1328.0,1848.0,294,49,0,0,0,Fin,Attchd,1993.0,Fin,2.0,636.0,TA,TA
439,924100060,173000,TA,TA,Gd,BLQ,496.0,LwQ,288.0,0.0,784.0,0,173,368,0,0,RFn,Attchd,1969.0,RFn,2.0,898.0,TA,TA
440,533251120,162500,Gd,TA,No,BLQ,660.0,Unf,0.0,572.0,1232.0,0,0,0,0,0,Unf,Attchd,1984.0,Unf,2.0,516.0,TA,TA
441,907414020,190000,Gd,TA,Av,GLQ,20.0,Unf,0.0,1480.0,1500.0,192,36,0,0,0,RFn,Attchd,2004.0,RFn,2.0,570.0,TA,TA
442,535451110,129000,TA,TA,No,ALQ,398.0,BLQ,149.0,317.0,864.0,194,0,0,0,0,RFn,Detchd,1980.0,RFn,2.0,720.0,TA,TA
443,535302130,137500,TA,TA,No,Rec,500.0,LwQ,196.0,456.0,1152.0,0,0,0,0,0,Unf,Detchd,1971.0,Unf,2.0,636.0,TA,TA
444,905402110,146000,TA,TA,No,Rec,799.0,Unf,0.0,168.0,967.0,237,0,0,0,0,RFn,Attchd,1954.0,RFn,2.0,504.0,TA,TA
445,534175100,164500,TA,TA,No,BLQ,553.0,LwQ,68.0,713.0,1334.0,0,20,35,0,264,RFn,Attchd,1967.0,RFn,2.0,477.0,TA,TA
446,527164060,178000,Gd,TA,No,Unf,0.0,Unf,0.0,808.0,808.0,342,40,0,0,0,RFn,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA
447,907270050,268500,Gd,TA,Av,GLQ,920.0,Unf,0.0,170.0,1090.0,197,80,0,0,0,Fin,Attchd,1999.0,Fin,3.0,646.0,TA,TA
448,528178010,382500,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,643.0,2200.0,208,55,0,0,0,Fin,Attchd,2003.0,Fin,3.0,685.0,TA,TA
449,907200230,124000,Gd,TA,No,Rec,616.0,Unf,0.0,424.0,1040.0,0,0,0,0,0,,,,,0.0,0.0,,
450,527162090,176000,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,1237.0,220,21,0,0,0,Fin,Attchd,1995.0,Fin,2.0,402.0,TA,TA
451,527450460,116000,TA,TA,No,ALQ,282.0,Unf,0.0,212.0,494.0,0,0,0,0,0,Unf,Detchd,1973.0,Unf,1.0,264.0,TA,TA
452,528106120,252000,Gd,TA,Av,Unf,0.0,Unf,0.0,1618.0,1618.0,0,0,0,0,0,Fin,Attchd,2004.0,Fin,3.0,880.0,TA,TA
453,528294070,230000,Gd,TA,No,Unf,0.0,Unf,0.0,975.0,975.0,192,0,0,0,0,Fin,BuiltIn,1999.0,Fin,2.0,429.0,TA,TA
454,535455090,127500,TA,TA,No,Rec,673.0,Unf,0.0,181.0,854.0,0,0,0,0,0,Unf,Attchd,1954.0,Unf,1.0,240.0,TA,TA
455,535176070,150000,TA,TA,No,Rec,777.0,Unf,0.0,467.0,1244.0,0,40,0,0,0,Unf,Attchd,1957.0,Unf,1.0,336.0,TA,TA
456,902405070,184000,TA,TA,Mn,Unf,0.0,Unf,0.0,1313.0,1313.0,0,299,0,0,0,Unf,Detchd,1950.0,Unf,2.0,342.0,TA,Fa
457,535478090,105000,TA,TA,No,BLQ,468.0,Unf,0.0,396.0,864.0,0,0,0,0,0,Unf,Attchd,1962.0,Unf,1.0,336.0,TA,TA
458,907202130,143500,Gd,Gd,Av,ALQ,196.0,Unf,0.0,1072.0,1268.0,173,0,0,0,0,Unf,Detchd,1978.0,Unf,1.0,252.0,TA,TA
459,902100030,73000,Fa,TA,No,Unf,0.0,Unf,0.0,680.0,680.0,0,0,0,0,0,Unf,Detchd,1965.0,Unf,2.0,504.0,TA,TA
460,902105050,130000,TA,TA,No,Unf,0.0,Unf,0.0,240.0,240.0,0,0,0,0,0,Unf,Detchd,1959.0,Unf,2.0,472.0,Fa,TA
461,534252270,176000,TA,TA,No,BLQ,552.0,Unf,0.0,280.0,832.0,0,43,0,0,0,RFn,Attchd,1968.0,RFn,2.0,486.0,TA,TA
462,532377050,145000,TA,TA,No,Rec,812.0,Unf,0.0,228.0,1040.0,188,0,0,0,0,Fin,Detchd,1991.0,Fin,2.0,686.0,TA,TA
463,534177210,175500,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,0,0,0,0,0,Unf,Attchd,1973.0,Unf,2.0,528.0,TA,TA
464,533221030,168500,Gd,TA,No,GLQ,420.0,Unf,0.0,336.0,756.0,0,32,0,0,0,Unf,Detchd,2000.0,Unf,2.0,440.0,TA,TA
465,909175030,140000,TA,TA,No,LwQ,388.0,Unf,0.0,552.0,940.0,0,0,108,0,0,Unf,Attchd,1940.0,Unf,1.0,240.0,TA,TA
466,528164040,374000,Ex,TA,Gd,GLQ,1567.0,Unf,0.0,225.0,1792.0,206,49,0,0,0,Fin,Attchd,2003.0,Fin,3.0,874.0,TA,TA
467,527402240,184000,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,0,32,0,0,0,Fin,Attchd,1972.0,Fin,2.0,484.0,TA,TA
468,528181070,209500,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,1554.0,156,73,0,0,0,RFn,Attchd,2006.0,RFn,2.0,627.0,TA,TA
469,535152130,136000,TA,TA,No,BLQ,856.0,Rec,162.0,125.0,1143.0,0,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,308.0,TA,TA
470,535353160,138000,Fa,TA,No,Unf,0.0,Unf,0.0,925.0,925.0,231,0,0,0,0,,,,,0.0,0.0,,
471,907420080,189000,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,36,18,0,0,0,Fin,Attchd,2005.0,Fin,2.0,410.0,TA,TA
472,907410130,293200,Gd,TA,Av,GLQ,1478.0,Unf,0.0,100.0,1578.0,0,48,0,0,195,RFn,Attchd,2007.0,RFn,3.0,810.0,TA,TA
473,534403410,180500,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,1152.0,227,0,0,0,0,RFn,Attchd,1964.0,RFn,2.0,484.0,TA,TA
474,533205110,214000,Gd,TA,Av,GLQ,851.0,Unf,0.0,527.0,1378.0,160,56,0,0,0,Fin,Attchd,2004.0,Fin,2.0,540.0,TA,TA
475,907262050,237000,Gd,TA,No,GLQ,483.0,Unf,0.0,458.0,941.0,192,39,0,0,0,RFn,Attchd,2003.0,RFn,2.0,613.0,TA,TA
476,902405100,124900,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,48,0,244,0,0,Unf,Detchd,1963.0,Unf,2.0,456.0,TA,TA
477,534251280,173000,TA,TA,No,GLQ,400.0,Rec,64.0,336.0,800.0,0,40,0,0,0,Unf,Attchd,1966.0,Unf,2.0,484.0,TA,TA
478,533205060,260000,Ex,TA,Av,GLQ,1298.0,Unf,0.0,190.0,1488.0,168,50,0,0,0,Fin,Attchd,2004.0,Fin,2.0,506.0,TA,TA
479,907405130,185000,Gd,TA,Mn,GLQ,699.0,Unf,0.0,638.0,1337.0,0,39,0,0,0,RFn,Attchd,2003.0,RFn,2.0,531.0,TA,TA
480,924100050,161000,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,287,0,280,0,0,Fin,Attchd,1969.0,Fin,1.0,275.0,TA,TA
481,923225370,94900,Gd,TA,Gd,GLQ,437.0,Unf,0.0,25.0,462.0,0,101,0,120,0,RFn,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA
482,906203120,271900,Gd,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,2158.0,84,70,0,0,0,RFn,Attchd,1990.0,RFn,3.0,701.0,TA,TA
483,903400220,214500,TA,TA,No,Unf,0.0,Unf,0.0,844.0,844.0,0,60,268,0,0,Unf,Detchd,1930.0,Unf,2.0,441.0,TA,TA
484,911370530,300000,Ex,TA,Gd,GLQ,1564.0,Unf,0.0,30.0,1594.0,128,53,0,0,155,Fin,Attchd,2004.0,Fin,2.0,525.0,TA,TA
485,528235120,193000,TA,TA,No,GLQ,759.0,Unf,0.0,80.0,839.0,100,75,0,0,0,Fin,Attchd,2004.0,Fin,2.0,398.0,TA,TA
486,532477040,294000,TA,TA,Gd,LwQ,125.0,ALQ,1031.0,36.0,1192.0,220,47,0,0,0,RFn,Attchd,1974.0,RFn,2.0,518.0,TA,TA
487,528228430,225000,Gd,TA,No,GLQ,1059.0,Unf,0.0,306.0,1365.0,143,20,0,0,0,Fin,Attchd,2004.0,Fin,2.0,388.0,TA,TA
488,527357110,146900,TA,Fa,No,BLQ,280.0,Unf,0.0,440.0,720.0,0,0,0,0,0,Unf,Detchd,1969.0,Unf,2.0,484.0,TA,TA
489,907202100,130000,Gd,TA,Av,Rec,60.0,BLQ,417.0,399.0,876.0,0,0,0,0,0,RFn,Attchd,1977.0,RFn,1.0,308.0,TA,TA
490,534127190,262500,TA,TA,No,BLQ,297.0,Rec,68.0,1203.0,1568.0,0,80,0,290,0,RFn,Attchd,1968.0,RFn,2.0,508.0,Gd,TA
491,535125070,256000,TA,TA,No,ALQ,1387.0,Unf,0.0,175.0,1562.0,0,110,0,0,342,Unf,Attchd,1966.0,Unf,2.0,542.0,TA,TA
492,535401080,162000,TA,TA,No,ALQ,72.0,Rec,258.0,733.0,1063.0,364,17,0,0,182,Fin,Detchd,1997.0,Fin,2.0,576.0,TA,TA
493,534403400,167000,TA,TA,No,ALQ,260.0,LwQ,748.0,0.0,1008.0,154,60,0,0,0,Fin,Attchd,1964.0,Fin,2.0,430.0,TA,TA
494,908188150,130000,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,0,40,0,0,0,Unf,Detchd,2004.0,Unf,2.0,380.0,TA,TA
495,527427160,155000,Gd,TA,Mn,Unf,0.0,Unf,0.0,1337.0,1337.0,136,68,0,0,0,Fin,Attchd,2001.0,Fin,2.0,511.0,TA,TA
496,528326060,248000,Gd,TA,No,Unf,0.0,Unf,0.0,969.0,969.0,0,56,0,0,0,Fin,BuiltIn,2000.0,Fin,3.0,648.0,TA,TA
497,531385130,215000,Gd,TA,Gd,GLQ,1443.0,Unf,0.0,39.0,1482.0,402,25,0,0,0,RFn,Attchd,1998.0,RFn,2.0,514.0,TA,TA
498,906230030,269500,Ex,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,312,0,0,0,0,Fin,BuiltIn,2000.0,Fin,4.0,820.0,TA,TA
499,906426210,233500,Gd,TA,Av,GLQ,800.0,Unf,0.0,649.0,1449.0,150,193,0,0,0,Unf,Attchd,1992.0,Unf,2.0,525.0,TA,TA
500,527162110,185000,Gd,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,0,94,0,0,291,Fin,Attchd,1998.0,Fin,2.0,427.0,TA,TA
501,527276150,141000,TA,TA,No,LwQ,120.0,Unf,0.0,744.0,864.0,0,0,0,0,0,Unf,Detchd,1951.0,Unf,2.0,400.0,TA,TA
502,907201230,174000,TA,Gd,Av,ALQ,595.0,LwQ,400.0,0.0,995.0,386,0,0,0,0,Unf,Detchd,1989.0,Unf,3.0,672.0,Fa,TA
503,905104110,145000,TA,TA,No,ALQ,758.0,Unf,0.0,234.0,992.0,204,0,0,0,0,RFn,Attchd,1967.0,RFn,1.0,294.0,TA,TA
504,914476330,210000,Gd,TA,No,GLQ,1239.0,Unf,0.0,215.0,1454.0,114,22,0,0,0,Unf,Attchd,1991.0,Unf,2.0,506.0,TA,TA
505,907290160,133000,Gd,TA,Av,GLQ,717.0,Unf,0.0,131.0,848.0,140,0,0,0,0,Fin,Attchd,2003.0,Fin,2.0,420.0,TA,TA
506,907125080,145000,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,1100.0,0,0,0,0,0,RFn,Attchd,1996.0,RFn,2.0,462.0,TA,TA
507,908188110,134000,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,0,40,0,0,0,Unf,Detchd,2004.0,Unf,2.0,380.0,TA,TA
508,528172150,279000,Gd,TA,No,GLQ,994.0,Unf,0.0,426.0,1420.0,168,127,0,0,0,RFn,BuiltIn,2004.0,RFn,3.0,746.0,TA,TA
509,535350040,129000,TA,TA,No,BLQ,248.0,Rec,240.0,448.0,936.0,0,0,80,0,160,Fin,Attchd,1956.0,Fin,1.0,308.0,TA,TA
510,535302140,130000,TA,TA,No,BLQ,624.0,LwQ,128.0,232.0,984.0,0,32,0,0,0,Unf,Detchd,1953.0,Unf,2.0,400.0,TA,TA
511,528108010,256300,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,0,56,0,0,0,RFn,Attchd,2007.0,RFn,3.0,890.0,TA,TA
512,531375090,142000,Gd,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,0,39,0,0,0,,,,,0.0,0.0,,
513,526353050,237500,TA,TA,Mn,BLQ,865.0,Unf,0.0,340.0,1205.0,0,42,0,0,0,Fin,Attchd,1970.0,Fin,2.0,550.0,TA,TA
514,909276170,188700,TA,TA,No,LwQ,326.0,Unf,0.0,389.0,715.0,0,0,0,0,0,Unf,Detchd,1939.0,Unf,1.0,240.0,TA,TA
515,528228295,175900,Gd,TA,No,ALQ,988.0,Unf,0.0,398.0,1386.0,143,20,0,0,0,RFn,Attchd,2007.0,RFn,3.0,660.0,TA,TA
516,907202050,150500,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,1040.0,0,0,0,0,288,Unf,Detchd,1977.0,Unf,2.0,484.0,TA,TA
517,916477060,279900,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,143,32,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA
518,905107240,180000,TA,TA,No,Rec,570.0,Unf,0.0,891.0,1461.0,0,96,180,0,0,RFn,Attchd,1968.0,RFn,2.0,440.0,TA,TA
519,535305180,134500,TA,TA,No,BLQ,643.0,Unf,0.0,365.0,1008.0,0,18,0,0,0,Unf,Attchd,1953.0,Unf,1.0,240.0,TA,TA
520,531453040,171000,Gd,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,0,50,0,0,204,Unf,Attchd,1980.0,Unf,2.0,476.0,TA,TA
521,923277040,138000,TA,Gd,No,GLQ,816.0,Unf,0.0,0.0,816.0,0,0,0,0,0,Fin,Detchd,1985.0,Fin,2.0,816.0,TA,TA
522,528435070,227000,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,1588.0,144,45,0,0,0,RFn,Attchd,2006.0,RFn,3.0,825.0,TA,TA
523,527454120,148500,Gd,TA,No,ALQ,378.0,Unf,0.0,677.0,1055.0,0,38,0,0,0,Unf,Attchd,1977.0,Unf,2.0,440.0,TA,TA
524,923228290,84500,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,630.0,0,0,0,0,0,,,,,0.0,0.0,,
525,903451090,149000,TA,Fa,No,BLQ,522.0,Unf,0.0,198.0,720.0,0,0,213,0,0,Unf,Attchd,1927.0,Unf,1.0,316.0,TA,TA
526,527354050,192350,Gd,TA,No,GLQ,903.0,Unf,0.0,356.0,1259.0,240,141,0,0,0,RFn,Attchd,1979.0,RFn,2.0,478.0,TA,TA
527,526351010,172000,TA,TA,No,ALQ,923.0,Unf,0.0,406.0,1329.0,393,36,0,0,0,Unf,Attchd,1958.0,Unf,1.0,312.0,TA,TA
528,908128110,165400,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,746.0,178,128,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA
529,905427050,185000,Gd,TA,Mn,Unf,0.0,Unf,0.0,1163.0,1163.0,72,36,0,0,144,Fin,Detchd,1955.0,Fin,2.0,396.0,TA,TA
530,923230200,131900,Gd,TA,Av,GLQ,720.0,BLQ,76.0,0.0,796.0,138,0,0,0,0,Unf,Detchd,1998.0,Unf,1.0,336.0,TA,TA
531,528228565,213490,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,142,20,0,0,0,Fin,Attchd,2005.0,Fin,2.0,440.0,TA,TA
532,906402070,277000,Gd,TA,Gd,GLQ,1065.0,Unf,0.0,92.0,1157.0,60,55,0,0,154,Fin,Attchd,1988.0,Fin,2.0,454.0,TA,TA
533,528431070,257500,Gd,TA,No,Unf,0.0,Unf,0.0,1614.0,1614.0,144,44,0,0,0,Fin,Attchd,2008.0,Fin,3.0,726.0,TA,TA
534,532378120,62383,TA,TA,No,Rec,553.0,BLQ,311.0,0.0,864.0,0,0,236,0,0,Unf,Detchd,1965.0,Unf,1.0,360.0,TA,TA
535,907290020,274300,Gd,TA,Av,GLQ,975.0,Unf,0.0,133.0,1108.0,253,170,0,0,0,RFn,Detchd,1998.0,RFn,2.0,583.0,TA,TA
536,905106210,158000,TA,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,466,0,0,0,0,Unf,Attchd,1968.0,Unf,1.0,336.0,TA,TA
537,534276290,106500,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,RFn,Attchd,1959.0,RFn,1.0,294.0,TA,TA
538,528458140,250000,Gd,TA,Av,Unf,0.0,Unf,0.0,1530.0,1530.0,212,136,0,0,0,RFn,Attchd,2008.0,RFn,3.0,984.0,TA,TA
539,903453080,202500,TA,TA,No,BLQ,375.0,Unf,0.0,366.0,741.0,0,110,0,0,0,Unf,Attchd,1963.0,Unf,2.0,658.0,TA,TA
540,910203290,118400,TA,TA,No,Unf,0.0,Unf,0.0,1012.0,1012.0,0,22,112,0,0,Unf,Detchd,1920.0,Unf,1.0,308.0,TA,TA
541,534226060,146000,TA,TA,Mn,GLQ,661.0,Unf,0.0,203.0,864.0,0,64,0,0,0,Unf,Detchd,1977.0,Unf,2.0,884.0,TA,TA
542,534178010,127000,TA,TA,No,BLQ,617.0,Rec,264.0,171.0,1052.0,0,133,0,0,0,Fin,Attchd,1963.0,Fin,1.0,311.0,TA,TA
543,907401060,219500,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,100,48,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA
544,911225110,78000,Fa,Fa,No,Unf,0.0,Unf,0.0,216.0,216.0,0,0,0,0,0,,,,,0.0,0.0,,
545,908250030,82000,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1956.0,Unf,2.0,528.0,TA,Fa
546,909281010,239000,Gd,TA,No,Rec,503.0,Unf,0.0,449.0,952.0,0,0,0,0,0,Unf,Detchd,1932.0,Unf,2.0,360.0,TA,TA
547,914475010,156450,TA,TA,Av,ALQ,767.0,Unf,0.0,135.0,902.0,319,0,0,0,0,Unf,Attchd,1977.0,Unf,1.0,351.0,TA,TA
548,923225050,134000,Gd,TA,No,ALQ,874.0,Unf,0.0,268.0,1142.0,536,90,0,0,0,Fin,Attchd,1976.0,Fin,2.0,528.0,TA,TA
549,916455170,214900,Gd,TA,No,GLQ,624.0,Unf,0.0,193.0,817.0,0,40,0,0,0,Fin,BuiltIn,2002.0,Fin,2.0,510.0,TA,TA
550,534451170,52000,TA,TA,No,Unf,0.0,Unf,0.0,270.0,270.0,0,0,0,0,0,,,,,0.0,0.0,,
551,909175080,60000,TA,Fa,No,Rec,290.0,Unf,0.0,0.0,290.0,0,0,0,0,0,Unf,Detchd,1930.0,Unf,1.0,246.0,TA,TA
552,906225210,147000,Gd,TA,Av,GLQ,747.0,Unf,0.0,189.0,936.0,120,0,0,0,0,Unf,Attchd,1992.0,Unf,2.0,564.0,TA,TA
553,903234090,123500,TA,TA,No,LwQ,203.0,Unf,0.0,897.0,1100.0,0,139,55,0,0,Unf,Detchd,1960.0,Unf,2.0,576.0,TA,TA
554,907251090,237000,Gd,TA,No,GLQ,804.0,Unf,0.0,324.0,1128.0,0,211,0,0,0,RFn,Attchd,2002.0,RFn,2.0,577.0,TA,TA
555,905475500,84000,,,,,0.0,,0.0,0.0,0.0,186,0,0,0,0,Unf,Detchd,1957.0,Unf,1.0,290.0,TA,TA
556,528458180,238500,Gd,TA,No,GLQ,24.0,Unf,0.0,1348.0,1372.0,0,140,0,0,0,RFn,Attchd,2006.0,RFn,2.0,692.0,TA,TA
557,909252170,141500,TA,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,184,0,0,0,0,Unf,Detchd,1992.0,Unf,1.0,228.0,TA,TA
558,906425045,138500,Fa,Gd,No,Unf,0.0,Unf,0.0,676.0,676.0,0,59,0,0,0,Unf,Detchd,1957.0,Unf,2.0,484.0,TA,TA
559,903228150,139900,TA,TA,No,Rec,300.0,Unf,0.0,480.0,780.0,221,0,48,0,0,Unf,Detchd,1948.0,Unf,1.0,312.0,TA,TA
560,534400050,167000,TA,TA,No,Rec,196.0,BLQ,345.0,975.0,1516.0,0,0,0,0,152,RFn,Attchd,1964.0,RFn,2.0,472.0,TA,TA
561,914452090,183500,Gd,TA,Av,GLQ,1001.0,Unf,0.0,0.0,1001.0,84,0,222,0,0,RFn,BuiltIn,1979.0,RFn,2.0,486.0,TA,TA
562,528326030,250000,Gd,TA,Av,GLQ,655.0,Unf,0.0,490.0,1145.0,192,84,0,0,0,RFn,Attchd,2000.0,RFn,3.0,836.0,TA,TA
563,905402090,177000,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,1019.0,0,0,0,0,163,RFn,Basment,1959.0,RFn,1.0,312.0,TA,TA
564,907227060,127000,TA,TA,No,ALQ,671.0,Unf,0.0,193.0,864.0,155,0,0,0,0,Fin,Detchd,1977.0,Fin,2.0,576.0,Gd,Ex
565,905102010,165000,TA,TA,Gd,LwQ,68.0,BLQ,722.0,190.0,980.0,0,0,0,0,0,Unf,Detchd,1970.0,Unf,2.0,528.0,TA,TA
566,907255020,287000,Gd,TA,No,Unf,0.0,Unf,0.0,1055.0,1055.0,0,45,0,0,189,Fin,BuiltIn,2001.0,Fin,2.0,905.0,TA,TA
567,528315090,337000,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,0,128,0,0,180,RFn,Attchd,1999.0,RFn,3.0,856.0,TA,TA
568,528482010,253000,Gd,TA,Av,Unf,0.0,Unf,0.0,1685.0,1685.0,112,63,0,0,0,Fin,Attchd,2006.0,Fin,3.0,658.0,TA,TA
569,535304170,136000,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,0,0,0,0,0,Fin,Attchd,1953.0,Fin,1.0,293.0,TA,TA
570,528174030,200000,Gd,TA,Av,ALQ,1030.0,Unf,0.0,272.0,1302.0,110,50,0,0,0,RFn,Attchd,2005.0,RFn,2.0,631.0,TA,TA
571,535402330,200000,TA,TA,No,LwQ,500.0,Unf,0.0,748.0,1248.0,0,0,0,0,0,Unf,Detchd,1969.0,Unf,4.0,968.0,TA,TA
572,903226170,134900,TA,TA,No,Unf,0.0,Unf,0.0,698.0,698.0,210,0,0,0,0,Unf,Detchd,1999.0,Unf,2.0,624.0,TA,TA
573,911104060,75000,TA,TA,No,Unf,0.0,Unf,0.0,572.0,572.0,0,0,72,0,0,Unf,Detchd,1940.0,Unf,1.0,200.0,TA,TA
574,906403060,207000,Gd,TA,No,GLQ,608.0,LwQ,321.0,0.0,929.0,108,48,0,0,144,RFn,Attchd,1988.0,RFn,2.0,619.0,TA,TA
575,908102320,149900,TA,TA,No,BLQ,176.0,Unf,0.0,1290.0,1466.0,0,140,0,0,100,Fin,Attchd,1959.0,Fin,2.0,528.0,TA,TA
576,535454050,87500,,,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,Unf,Detchd,1949.0,Unf,2.0,400.0,TA,TA
577,909276210,188000,TA,Gd,No,GLQ,189.0,Unf,0.0,741.0,930.0,0,40,0,0,0,Unf,Detchd,1930.0,Unf,1.0,231.0,Fa,TA
578,528250030,213000,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,120,48,0,0,0,Fin,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA
579,911175360,108000,TA,TA,No,Rec,637.0,Unf,0.0,0.0,637.0,0,47,120,0,0,Unf,CarPort,1994.0,Unf,1.0,570.0,TA,TA
580,531375130,153000,Gd,TA,No,GLQ,836.0,Unf,0.0,278.0,1114.0,0,42,0,0,0,Unf,Detchd,2004.0,Unf,2.0,576.0,TA,TA
581,907201060,149900,Gd,Gd,Av,GLQ,595.0,Unf,0.0,390.0,985.0,210,0,0,0,0,Unf,Attchd,1977.0,Unf,1.0,328.0,TA,TA
582,527208010,355000,Ex,TA,Gd,GLQ,16.0,Unf,0.0,1152.0,1168.0,192,32,0,0,0,Fin,BuiltIn,2005.0,Fin,3.0,683.0,TA,TA
