PID,SalePrice,Address,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,MasVnrType,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,Neighborhood,BldgType,PorchSF,BSMT_HighQual,Fireplaces,Pool,BedroomAbvGr,ExterQual,OverallCond,KitchenQual,water_tower,graveyard,police,optician,slipway,bar,cinema,supermarket,hotel,stop,farmyard,christian_catholic,jewish,muslim,garden_centre,christian_lutheran
905103030,157500,1804 Maxwell Ave,1096,13014,0.4285714285714285,480.0,30.936986301369863,2.0,Brick Face,1,0,3,0,Sawyer,1Fam,0,528.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
907262060,240000,1909 Bel Air Cir,2327,10905,0.5714285714285714,1129.0,5.586301369863014,2.0,None,2,1,1,0,CollgCr,1Fam,57,0.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0
909254090,189950,3820 Marigold Dr,1426,7642,0.5714285714285714,912.0,89.47397260273972,1.0,None,1,1,1,0,Crawfor,1Fam,240,0.0,1,0,3,0.6666666666666666,0.8333333333333333,0.6666666666666666,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2
909175100,136500,3315 Polaris Dr,1694,8400,0.4285714285714285,1181.0,83.47123287671234,2.0,None,2,0,1,0,SWISU,1Fam,128,0.0,1,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,1,1,1,0,11,0,4,0,0,0,1,0,0,0,3
923276250,159000,3109 Almond Rd,2432,7700,0.2857142857142856,1216.0,25.10136986301369,2.0,None,4,2,1,0,Mitchel,Duplex,0,0.0,0,0,4,0.3333333333333333,0.0,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1
527401130,133000,1320 Nebraska Ave,1792,9000,0.2857142857142856,896.0,34.43835616438356,2.0,None,2,2,2,0,NAmes,Duplex,45,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
534201040,127000,905 N Dakota Ave,1107,8050,0.2857142857142856,475.0,40.18904109589041,1.0,None,1,0,1,0,NAmes,1Fam,64,474.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3
908127120,108000,611 Chelsea Ct,996,13907,0.2857142857142856,996.0,68.54520547945205,0.0,None,1,0,1,0,Edwards,1Fam,0,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1
905105260,127000,3806 Berkshire Ave,955,7742,0.2857142857142856,955.0,41.02739726027397,1.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
904351200,103600,917 Top-O-Hollow Rd,1369,6629,0.4285714285714285,672.0,84.55342465753425,1.0,None,2,0,1,0,Edwards,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
902207110,64000,5136 Emerson Dr,840,5747,0.0,798.0,86.47397260273972,1.0,None,1,0,1,0,OldTown,1Fam,0,0.0,0,0,2,0.3333333333333333,0.1666666666666666,0.0,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,2
902100110,169000,925 Yuma Ave,2014,9856,0.2857142857142856,716.0,106.48493150684932,2.0,None,2,0,1,0,OldTown,1Fam,239,0.0,0,0,5,0.6666666666666666,0.8333333333333333,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
902105010,111000,3009 Turquoise Cir,1360,4800,0.2857142857142856,680.0,98.06575342465752,1.0,None,1,0,1,0,OldTown,1Fam,50,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
909426060,257000,4623 Twain St,2315,15600,0.2857142857142856,408.0,56.53424657534247,1.0,Brick Face,2,0,1,0,Crawfor,1Fam,192,760.0,3,0,4,0.3333333333333333,0.6666666666666665,0.3333333333333333,2,0,0,0,0,10,0,0,1,0,0,1,0,0,0,2
534401140,178900,5402 Schubert St,1510,9680,0.2857142857142856,1510.0,43.276712328767125,2.0,Brick Face,2,0,1,0,NAmes,1Fam,244,0.0,0,0,3,0.3333333333333333,0.5,0.6666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
527377110,178900,3838 Marigold Dr,1877,8000,0.4285714285714285,153.0,33.85479452054795,2.0,None,2,1,1,0,NWAmes,1Fam,96,931.0,1,0,4,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
908102290,100000,3105 Roxboro Dr,816,8877,0.1428571428571428,126.0,71.37808219178082,1.0,None,1,0,2,0,Edwards,1Fam,0,690.0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1
907252120,272000,614 16th St,1601,11423,0.7142857142857142,223.0,9.334246575342464,2.0,Brick Face,2,0,3,0,CollgCr,1Fam,0,1358.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,1,0,1,0,2,3,1,7,0,0,0,0,0
535451170,90000,1812 Clark Ave,1040,7200,0.1428571428571428,0.0,60.45479452054794,2.0,None,2,0,0,0,NAmes,Duplex,0,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,1,0,0,1,0,0,0,0,3
903425245,167500,3130 Sedwick St,2019,11414,0.5714285714285714,728.0,99.81643835616438,2.0,None,1,0,1,0,BrkSide,1Fam,135,0.0,0,0,3,0.3333333333333333,0.8333333333333333,0.6666666666666666,0,0,1,1,0,4,0,4,1,0,0,0,0,0,0,3
902107050,140000,5325 Kansas Dr,936,7200,0.2857142857142856,0.0,27.6,2.0,Brick Face,1,0,4,0,OldTown,Duplex,0,936.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
531477020,82000,2907 Duff Ave,841,8400,0.1428571428571428,721.0,59.706849315068496,1.0,None,1,0,1,0,SawyerW,1Fam,24,0.0,0,0,2,0.0,0.1666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
905104180,130000,2037 Country Club Blvd,894,9764,0.2857142857142856,894.0,41.35890410958904,2.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,1
909177120,168000,2407 Westwind Dr,1424,7290,0.5714285714285714,1228.0,87.30684931506849,1.0,Brick Face,2,0,1,0,SWISU,1Fam,90,0.0,1,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,2,0,1,1,0,11,0,3,0,0,0,1,0,0,0,3
528228375,226500,5020 Emerson Dr,1589,3621,0.7142857142857142,322.0,4.835616438356165,3.0,Brick Face,2,0,4,0,Blmngtn,TwnhsE,20,1084.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1
534451150,76500,Address missing,1306,5350,0.0,728.0,70.37808219178082,0.0,None,1,0,1,0,BrkSide,1Fam,0,0.0,0,0,3,0.3333333333333333,0.0,0.0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3
535375010,99900,4024 Arkansas Dr,792,5470,0.0,792.0,51.61643835616438,1.0,None,1,0,1,0,OldTown,1Fam,90,0.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
909455030,185000,1706 Clark Ave,1034,3907,0.7142857142857142,235.0,21.26027397260274,2.0,None,1,0,4,0,Blueste,TwnhsE,36,747.0,1,0,1,0.6666666666666666,0.5,0.6666666666666666,1,0,0,0,0,10,0,0,3,0,1,1,0,0,0,2
528354050,265000,1322 Illinois Ave,2344,10208,0.5714285714285714,1264.0,13.506849315068491,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,0,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534455080,161000,3823 Viola Mae Ave,1433,9600,0.2857142857142856,1251.0,45.44383561643836,2.0,None,1,0,2,0,NAmes,1Fam,205,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,3
903201090,136500,2514 Dalton St,1060,6854,0.2857142857142856,756.0,82.63561643835617,1.0,None,1,0,1,0,BrkSide,1Fam,215,0.0,1,0,1,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,3
910226060,139000,1117 Johnson St,1638,9060,0.4285714285714285,967.0,49.27945205479452,1.0,Brick Face,2,0,1,0,IDOTRR,1Fam,21,0.0,0,0,4,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,0,1,1,0,4,1,5,2,0,0,0,0,0,0,2
916125425,228950,715 Garnet Dr,1786,164660,0.2857142857142856,250.0,43.61095890410959,2.0,None,2,0,4,0,Timber,2fmCon,0,1249.0,2,0,3,0.3333333333333333,0.5,0.3333333333333333,1,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0
534128210,250000,308 N Russell Ave,2654,11029,0.4285714285714285,1054.0,38.608219178082194,2.0,Brick Face,2,1,2,0,NWAmes,1Fam,287,0.0,1,0,4,0.3333333333333333,0.6666666666666665,0.6666666666666666,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,3
528328100,333168,2000 Polk Dr,2599,14774,0.857142857142857,1393.0,11.336986301369864,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,30,0.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
903429010,127500,630 River Oak Dr,1609,4347,0.4285714285714285,796.0,98.48219178082192,1.0,None,1,0,1,0,OldTown,1Fam,182,0.0,0,0,3,0.6666666666666666,0.8333333333333333,0.3333333333333333,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
531384030,189000,4023 Marigold Dr,1657,14565,0.5714285714285714,295.0,14.843835616438357,2.0,Brick Face,2,1,3,0,SawyerW,1Fam,74,537.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
528110020,610000,3218 Oakland St,2674,13693,0.9999999999999998,342.0,2.164383561643836,3.0,Stone,2,1,4,0,NridgHt,1Fam,50,2288.0,2,0,2,1.0,0.3333333333333332,1.0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
532351050,128000,736 Garnet Dr,984,9100,0.2857142857142856,185.0,45.61369863013699,1.0,None,1,0,1,0,Sawyer,1Fam,56,799.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
527328010,169000,2415 Lakeside Dr,1102,10464,0.4285714285714285,138.0,26.432876712328767,2.0,Brick Face,1,0,3,0,NWAmes,1Fam,22,850.0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1
902201090,135000,4929 Utah Dr,1174,9000,0.2857142857142856,680.0,107.48493150684932,2.0,None,1,0,1,0,OldTown,1Fam,66,0.0,1,0,2,0.3333333333333333,0.8333333333333333,0.6666666666666666,0,1,1,1,0,4,0,2,1,0,1,0,0,0,0,3
534127270,179900,2523 Dalton St,1416,11700,0.4285714285714285,304.0,38.35616438356164,2.0,Brick Face,2,1,1,0,NWAmes,1Fam,288,404.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2
531379050,220000,1313 Garfield Ave,2122,11492,0.5714285714285714,276.0,13.257534246575345,2.0,Brick Face,2,1,1,0,SawyerW,1Fam,74,637.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
907135080,147900,609 Shelley Ave,1097,16561,0.2857142857142856,548.0,11.504109589041096,1.0,None,1,1,1,0,CollgCr,1Fam,0,549.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
908152280,157000,922 Arizona Ave,1090,7024,0.2857142857142856,110.0,2.4136986301369863,2.0,None,1,1,1,0,Edwards,1Fam,49,980.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1
905106150,129000,2030 Melrose Ave,894,8724,0.2857142857142856,894.0,39.35616438356164,2.0,None,1,0,1,0,Sawyer,1Fam,0,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,1
527454050,147000,2731 Cambridge Dr,1322,2308,0.4285714285714285,598.0,35.43835616438356,2.0,None,2,1,1,0,NPkVill,TwnhsE,0,257.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
923276260,149000,206 N Riverside Dr,883,7669,0.2857142857142856,110.0,17.427397260273974,2.0,None,1,0,3,0,Mitchel,1Fam,32,718.0,1,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1
533223010,183900,210 S Riverside Dr,1452,3735,0.5714285714285714,241.0,7.167123287671233,2.0,Brick Face,2,1,1,0,Somerst,TwnhsE,34,450.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
534475170,165000,2402 Melrose Ave,1977,9500,0.4285714285714285,816.0,43.44383561643836,2.0,None,1,1,1,0,NAmes,1Fam,52,0.0,1,0,4,0.3333333333333333,0.5,0.3333333333333333,0,0,1,1,0,4,1,2,0,0,0,0,0,0,0,3
533212020,149500,1411 20th St,1200,2544,0.5714285714285714,190.0,6.090410958904109,2.0,None,2,1,1,0,Somerst,Twnhs,172,410.0,0,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
535180020,153000,909 Tennyson Ave,1124,10152,0.4285714285714285,1124.0,50.36438356164384,1.0,None,1,0,3,0,NAmes,1Fam,533,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2
527403120,88000,119 Cherry Ave,858,8125,0.1428571428571428,858.0,35.43835616438356,0.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.1666666666666666,0.3333333333333333,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1
528376010,330000,409 S Franklin Ave,2538,9044,0.7142857142857142,100.0,11.336986301369864,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,92,1225.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
527252050,319900,2014 Kildee St,1612,8035,0.857142857142857,815.0,1.1616438356164382,2.0,Brick Face,2,0,4,0,StoneBr,TwnhsE,164,797.0,1,0,2,0.6666666666666666,0.3333333333333332,1.0,2,0,0,0,1,0,1,2,0,0,1,0,1,0,0,1
533221100,177000,619 Crystal St,1525,2117,0.4285714285714285,320.0,7.419178082191781,2.0,Brick Face,2,1,1,0,Somerst,Twnhs,0,436.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
528250060,180000,3322 Southdale Dr,1509,7875,0.5714285714285714,783.0,3.4986301369863013,2.0,None,2,1,1,0,Gilbert,1Fam,75,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1
535378120,125000,2409 Suncrest Dr,1078,10230,0.2857142857142856,1054.0,84.97260273972603,1.0,None,1,0,1,0,OldTown,1Fam,112,0.0,0,0,3,0.3333333333333333,0.6666666666666665,1.0,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
903427090,161000,1430 Summit Ave,1666,5100,0.7142857142857142,588.0,83.47123287671234,1.0,None,1,0,1,0,OldTown,1Fam,63,0.0,1,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,1,1,1,0,4,0,4,1,0,0,0,0,0,0,3
528488120,176000,507 Hayward Ave,1266,7500,0.5714285714285714,1257.0,1.2465753424657535,2.0,None,2,0,1,0,Somerst,1Fam,144,0.0,1,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
910206110,99500,913 Delaware Ave,912,7392,0.2857142857142856,520.0,78.38356164383562,1.0,None,1,0,1,0,IDOTRR,1Fam,90,0.0,0,0,2,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,1,0,0,4,1,4,2,0,0,1,0,0,0,3
905107110,160250,1023 Grand Ave,1373,7424,0.2857142857142856,0.0,32.35068493150685,2.0,None,1,0,3,0,Sawyer,Duplex,0,1319.0,2,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
902401030,152000,522 Smiley Ave,1616,5400,0.4285714285714285,1149.0,81.8027397260274,1.0,None,2,0,2,0,OldTown,1Fam,183,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,2
527106150,192000,306 Colorado Cir,1638,9042,0.4285714285714285,115.0,10.504109589041096,2.0,None,2,1,4,0,Gilbert,1Fam,38,828.0,2,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1
534430090,124000,2826 Cambridge Dr,932,8280,0.4285714285714285,932.0,57.87123287671233,1.0,None,1,0,1,0,NAmes,1Fam,214,0.0,1,0,2,0.3333333333333333,0.3333333333333332,0.6666666666666666,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,3
923225150,115000,2225 Donald St,1304,2665,0.2857142857142856,264.0,32.43835616438356,1.0,None,1,1,2,0,MeadowV,TwnhsE,24,0.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,1
909475230,315000,821 Delaware Ave,2726,18044,0.7142857142857142,279.0,21.594520547945205,2.0,None,2,1,1,0,Crawfor,1Fam,233,0.0,1,1,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,10,0,0,3,0,0,1,0,0,0,2
908152060,133500,1226 Roosevelt Ave,1044,6285,0.4285714285714285,456.0,31.26849315068493,2.0,None,1,0,3,0,Edwards,1Fam,0,504.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,1,0,4,3,1,1,0,0,0,0,1
905426200,144500,1827 Coolidge Dr,1074,11479,0.4285714285714285,559.0,60.45479452054794,1.0,None,1,0,1,0,Edwards,1Fam,104,104.0,1,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,1,1,1,1,0,11,0,4,0,0,0,0,0,1,0,2
909103020,121000,431 Opal Cir,1273,11388,0.1428571428571428,616.0,96.73150684931508,1.0,None,1,0,1,0,Edwards,1Fam,0,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.6666666666666666,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
902330040,168000,3127 Almond Rd,1742,17671,0.7142857142857142,916.0,127.91780821917808,2.0,None,1,1,1,0,OldTown,1Fam,169,0.0,1,0,4,0.6666666666666666,1.0,0.6666666666666666,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,2
908152035,127000,423 Oliver Ave,1149,10682,0.1428571428571428,615.0,49.53150684931507,1.0,None,1,0,1,0,Edwards,1Fam,240,399.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,0,0,1,0,2,0,4,3,1,0,0,0,0,0,1
528292040,181000,318 Rockwell Ave,1675,24682,0.4285714285714285,841.0,10.421917808219176,2.0,None,2,1,1,0,Gilbert,1Fam,103,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
534276010,129900,4122 Quebec St,864,9100,0.2857142857142856,864.0,48.52876712328767,2.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2
534175010,136905,521 Brown Ct,1680,11500,0.2857142857142856,1680.0,31.435616438356163,2.0,Brick Face,2,0,1,0,NWAmes,Duplex,0,0.0,0,0,4,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
909252150,148500,3122 Bayberry Rd,1098,4000,0.5714285714285714,285.0,77.46575342465754,1.0,None,1,0,1,0,Crawfor,1Fam,0,246.0,1,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,2,0,1,0,0,11,0,0,0,0,0,1,0,0,0,2
905228020,89500,2428 Kingston Dr,998,9000,0.1428571428571428,0.0,62.36986301369863,2.0,None,1,0,0,0,Sawyer,1Fam,140,0.0,0,0,3,0.0,0.6666666666666665,0.3333333333333333,1,1,1,1,0,9,0,4,0,0,0,0,0,1,0,1
535180100,136000,1712 Wilson Ave,1080,9464,0.4285714285714285,1080.0,50.44931506849315,1.0,Brick Face,1,0,1,0,NAmes,1Fam,130,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2
923252080,129500,2916 Harrison Rd,845,7599,0.1428571428571428,280.0,25.43013698630137,2.0,None,1,0,1,0,Mitchel,1Fam,0,565.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,1
906392100,260000,1912 Duff Ave,1734,11645,0.5714285714285714,434.0,1.0,2.0,None,2,0,3,0,CollgCr,1Fam,24,1300.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0
907194010,230000,1226 Curtiss Ave,1840,12420,0.5714285714285714,278.0,8.419178082191781,2.0,None,2,1,1,0,CollgCr,1Fam,45,666.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,1,0,0,0,0,1,0,0,3,1,12,0,0,0,0,0
535402100,165000,317 Washington Ave,1146,10184,0.4285714285714285,503.0,43.44383561643836,1.0,Brick Face,1,0,3,0,NAmes,1Fam,75,580.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,0,1,0,0,1,1,0,0,2,0,0,0,0,3
902329070,114504,4920 Utah Dr,1368,3600,0.4285714285714285,684.0,96.81369863013698,1.0,None,1,0,1,0,OldTown,1Fam,158,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,1,1,1,0,4,0,5,1,0,0,0,0,0,0,3
903234030,110500,231 Abraham Dr,1103,6000,0.4285714285714285,1103.0,81.55068493150685,2.0,None,1,0,1,0,OldTown,1Fam,120,0.0,1,0,2,0.3333333333333333,0.5,0.6666666666666666,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
533130170,285000,1315 Carroll Ave,2872,10678,0.7142857142857142,983.0,15.257534246575345,2.0,Brick Face,2,1,1,0,NoRidge,1Fam,33,700.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
534275100,118000,406 Pearson Ave,864,8125,0.2857142857142856,864.0,50.701369863013696,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,0,0,3,0.3333333333333333,0.6666666666666665,0.3333333333333333,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2
527158020,183500,4007 Hyde Ave,1169,8076,0.4285714285714285,455.0,13.504109589041096,2.0,Brick Face,2,0,1,0,Gilbert,1Fam,170,705.0,1,0,3,0.3333333333333333,0.5,0.3333333333333333,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
909100170,98000,Address missing,864,5604,0.2857142857142856,864.0,83.30410958904109,0.0,None,1,0,1,0,Edwards,1Fam,96,0.0,0,0,2,0.3333333333333333,0.5,0.3333333333333333,2,1,1,1,0,11,0,4,0,0,0,1,0,1,0,3
527107010,173000,5305 Kansas Dr,1636,15038,0.4285714285714285,916.0,12.843835616438357,2.0,None,2,1,1,0,Gilbert,1Fam,84,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,2,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1
532378180,123000,5124 Schubert St,912,7150,0.2857142857142856,912.0,47.78082191780822,1.0,Brick Face,1,0,1,0,Sawyer,1Fam,0,0.0,0,0,3,0.3333333333333333,0.5,0.3333333333333333,0,1,0,1,0,1,0,4,0,0,0,0,0,1,0,1
534479120,105000,1408 Edgewater Ct,1376,9492,0.2857142857142856,768.0,66.2904109589041,1.0,None,1,0,1,0,NAmes,1Fam,0,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,1,1,1,0,4,1,2,0,0,0,0,0,0,0,3
923203100,153500,217 E 7th St,1337,4500,0.4285714285714285,36.0,8.167123287671233,2.0,Brick Face,2,0,1,0,Mitchel,TwnhsE,199,1201.0,0,0,2,0.3333333333333333,0.3333333333333332,0.3333333333333333,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,1
902128100,116000,2922 Harrison Rd,1118,4400,0.4285714285714285,648.0,86.8082191780822,2.0,None,1,0,1,0,OldTown,1Fam,0,0.0,0,0,2,0.3333333333333333,0.8333333333333333,0.3333333333333333,0,1,1,1,0,4,0,3,1,0,0,0,0,0,0,3
528172080,284000,1005 Harding Ave,1575,10845,0.7142857142857142,454.0,5.419178082191781,3.0,Brick Face,2,0,2,0,NridgHt,1Fam,28,1149.0,1,0,2,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
528172050,245700,2312 Clayton Dr,1614,9926,0.5714285714285714,436.0,2.328767123287671,3.0,Brick Face,2,0,2,0,NridgHt,1Fam,38,1178.0,0,0,3,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
528344100,336000,3008 Eisenhower Cir,2612,12203,0.7142857142857142,371.0,11.504109589041096,3.0,Brick Face,2,1,1,0,NoRidge,1Fam,0,854.0,1,0,4,0.6666666666666666,0.3333333333333332,0.6666666666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
905226130,150000,1319 Alberta Ave,1299,11375,0.4285714285714285,967.0,53.78356164383562,2.0,None,1,0,1,0,Sawyer,1Fam,280,0.0,1,0,3,0.3333333333333333,0.3333333333333332,0.6666666666666666,1,1,1,1,0,5,0,4,0,0,0,0,0,1,0,1
907135180,123600,3112 Eisenhower Ave,990,8070,0.1428571428571428,402.0,13.58904109589041,0.0,None,1,0,1,0,CollgCr,1Fam,0,588.0,0,0,3,0.3333333333333333,0.3333333333333332,0.3333333333333333,1,0,0,0,0,1,0,0,3,0,8,0,0,0,0,0
