,SalePrice,GrLivArea,LotArea,OverallQual,BSMT_LowQual,house_age_years,GarageCars,FullBath,HalfBath,BsmtExposure_ord,SaleTypeNew,PorchSF,ExterQualDisc,OverallCondDisc,BSMT_HighQual,KitchenQualDisc,Fireplaces,Pool,BedroomAbvGr,water_tower,graveyard,police,optician,slipway,bar,farmyard,cinema,supermarket,hotel,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,MasVnrType_None,MasVnrType_Stone
2055,195000,1643,11500,0.42857142857142855,459.0,42.19178082191781,2.0,2,0,4,0,0,0.09523809523809518,-0.07142857142857145,723.0,0.09523809523809518,1,0,2,0,0,0,1,0,1,5,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1372,138000,1544,14190,0.14285714285714285,925.0,117.32328767123288,0.0,2,0,1,0,0,-0.5238095238095237,-0.5238095238095237,0.0,-0.19047619047619052,0,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1791,205000,1370,7132,0.7142857142857142,1346.0,4.249315068493151,2.0,2,0,2,0,49,0.04761904761904756,0.38095238095238093,24.0,0.04761904761904756,1,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
127,202500,1827,11737,0.42857142857142855,848.0,82.38630136986302,1.0,1,0,1,0,78,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,1,0,2,0,0,1,1,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2092,129500,1216,10050,0.28571428571428564,1216.0,52.61643835616438,1.0,1,0,1,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2132,124500,882,13008,0.42857142857142855,882.0,53.78630136986301,1.0,1,0,1,0,0,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1765,144000,848,4435,0.42857142857142855,163.0,6.419178082191781,2.0,1,0,3,0,0,-0.23809523809523808,0.09523809523809529,685.0,-0.23809523809523808,0,0,1,1,0,0,1,0,1,11,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
403,212700,1372,8640,0.7142857142857142,1339.0,1.498630136986301,2.0,2,0,1,1,113,0.04761904761904756,0.38095238095238093,24.0,0.04761904761904756,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
150,205000,1541,13704,0.5714285714285714,1541.0,5.002739726027397,3.0,2,0,1,0,81,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,3,1,0,0,0,0,1,13,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,181500,1262,9600,0.42857142857142855,284.0,31.350684931506848,2.0,2,0,4,0,0,0.09523809523809518,-0.4047619047619047,978.0,0.09523809523809518,1,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1437,274300,2097,9750,0.5714285714285714,133.0,8.419178082191781,2.0,2,1,3,0,170,0.23809523809523803,0.0714285714285714,975.0,-0.09523809523809523,1,0,3,1,0,0,1,0,1,10,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1629,111250,864,12735,0.14285714285714285,864.0,36.273972602739725,2.0,1,0,1,0,0,-0.19047619047619052,-0.1904761904761904,0.0,-0.19047619047619052,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1951,115000,1028,8960,0.28571428571428564,1008.0,83.21917808219177,2.0,1,0,1,0,130,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,2,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
394,178000,1245,3435,0.5714285714285714,1211.0,4.419178082191781,2.0,2,0,1,0,100,-0.09523809523809523,0.23809523809523814,24.0,-0.09523809523809523,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
62,254000,1324,6240,0.7142857142857142,461.0,3.9178082191780814,2.0,2,0,1,0,38,0.04761904761904756,0.38095238095238093,863.0,0.04761904761904756,1,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1894,260000,2646,9900,0.5714285714285714,360.0,16.257534246575343,3.0,2,1,4,0,204,-0.09523809523809523,0.23809523809523814,987.0,-0.09523809523809523,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,180000,1339,8049,0.5714285714285714,256.0,16.506849315068493,2.0,2,0,1,0,148,0.23809523809523803,0.23809523809523814,1053.0,0.23809523809523803,1,0,2,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
496,192000,2022,10005,0.5714285714285714,1160.0,31.183561643835617,2.0,2,1,1,0,117,0.23809523809523803,0.23809523809523814,0.0,0.23809523809523803,1,0,4,0,0,0,1,0,2,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,197000,1247,3316,0.7142857142857142,208.0,1.2465753424657535,2.0,1,1,1,0,84,0.04761904761904756,0.38095238095238093,1039.0,0.04761904761904756,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
95,228500,1689,9990,0.14285714285714285,297.0,17.50958904109589,2.0,2,0,1,0,120,-0.19047619047619052,-0.1904761904761904,1383.0,-0.19047619047619052,1,0,3,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1649,119500,945,2394,0.28571428571428564,30.0,37.35342465753425,1.0,1,0,4,0,164,-0.04761904761904773,-0.21428571428571436,915.0,-0.04761904761904773,1,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1595,245700,1614,9926,0.5714285714285714,436.0,2.328767123287671,3.0,2,0,2,0,38,-0.09523809523809523,0.23809523809523814,1178.0,-0.09523809523809523,0,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,103000,960,6978,0.28571428571428564,850.0,81.3013698630137,2.0,1,0,1,0,116,-0.380952380952381,-0.3809523809523809,0.0,-0.04761904761904773,0,0,2,0,1,1,1,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1509,127000,955,7742,0.28571428571428564,955.0,41.02739726027397,1.0,1,0,1,0,0,-0.04761904761904773,-0.3809523809523809,0.0,-0.04761904761904773,0,0,3,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
959,113500,1092,2205,0.42857142857142855,213.0,34.106849315068494,1.0,1,1,1,0,0,0.09523809523809518,-0.07142857142857145,312.0,0.09523809523809518,0,0,3,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
143,148000,1072,3675,0.42857142857142855,88.0,3.416438356164384,2.0,1,0,4,0,28,0.09523809523809518,0.09523809523809529,459.0,0.09523809523809518,0,0,2,1,0,0,1,0,2,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1953,200000,1671,10928,0.42857142857142855,1427.0,31.6027397260274,2.0,2,0,1,0,55,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,143000,1846,10496,0.42857142857142855,1040.0,58.038356164383565,1.0,2,0,2,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,1,0,3,0,1,1,1,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,163500,1200,8800,0.5714285714285714,1174.0,41.77534246575343,2.0,2,0,1,0,0,0.23809523809523803,0.0714285714285714,0.0,0.23809523809523803,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,148500,1098,4000,0.5714285714285714,285.0,77.46575342465754,1.0,1,0,1,0,0,0.23809523809523803,-0.26190476190476186,246.0,0.23809523809523803,1,0,2,2,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1872,127000,1312,7500,0.42857142857142855,784.0,59.78904109589041,2.0,1,1,1,0,28,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,0,0,3,0,1,1,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1842,213250,1680,10140,0.5714285714285714,523.0,11.421917808219176,2.0,2,0,1,0,73,-0.09523809523809523,0.23809523809523814,1127.0,-0.09523809523809523,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2047,86900,672,5400,0.14285714285714285,672.0,68.54520547945205,1.0,1,0,1,0,108,-0.5238095238095237,-0.5238095238095237,0.0,-0.19047619047619052,0,0,2,0,1,1,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,222000,1762,9930,0.5714285714285714,370.0,4.498630136986302,2.0,2,1,1,0,54,-0.09523809523809523,0.23809523809523814,456.0,-0.09523809523809523,0,0,3,1,0,0,0,0,1,9,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,275000,1698,11520,0.857142857142857,1588.0,5.416438356164384,3.0,2,0,1,0,74,0.19047619047619035,0.5238095238095237,110.0,-0.1428571428571429,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,179400,1501,2280,0.5714285714285714,195.0,9.58904109589041,2.0,2,1,1,0,0,0.23809523809523803,0.23809523809523814,549.0,0.23809523809523803,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1628,154400,1639,9350,0.42857142857142855,747.0,63.53972602739726,1.0,1,1,1,0,50,0.09523809523809518,-0.23809523809523797,0.0,-0.23809523809523808,1,0,3,2,0,0,1,0,12,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
222,417500,2464,13693,0.7142857142857142,690.0,1.5835616438356164,3.0,2,1,4,0,78,0.04761904761904756,0.38095238095238093,1728.0,-0.2857142857142857,1,0,4,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2323,230000,1795,9742,0.7142857142857142,1777.0,6.671232876712328,2.0,2,0,1,0,159,0.04761904761904756,0.38095238095238093,0.0,0.04761904761904756,1,0,3,1,0,0,0,0,1,10,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,187000,1855,9600,0.42857142857142855,528.0,31.6027397260274,2.0,2,1,1,0,100,-0.23809523809523808,-0.23809523809523797,0.0,0.09523809523809518,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,193500,1679,8125,0.42857142857142855,270.0,14.75890410958904,2.0,2,0,1,0,42,0.09523809523809518,0.09523809523809529,1138.0,-0.23809523809523808,1,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1685,106000,1302,2016,0.28571428571428564,630.0,37.271232876712325,2.0,2,1,1,0,0,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,3,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
588,144000,884,9180,0.28571428571428564,93.0,24.931506849315067,2.0,1,0,3,0,0,-0.04761904761904773,-0.3809523809523809,747.0,-0.380952380952381,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
559,116000,1250,8248,0.28571428571428564,686.0,88.55616438356165,1.0,1,1,1,0,96,-0.04761904761904773,-0.3809523809523809,0.0,0.28571428571428564,0,0,3,2,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332,159000,1664,5000,0.42857142857142855,605.0,59.78904109589041,2.0,2,0,1,0,60,0.09523809523809518,-0.23809523809523797,399.0,0.09523809523809518,2,0,3,0,0,1,1,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1086,170000,1396,11069,0.42857142857142855,608.0,2.4986301369863013,2.0,2,1,1,0,36,-0.23809523809523808,0.09523809523809529,0.0,-0.23809523809523808,1,0,3,1,0,0,0,0,1,13,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2319,260000,1518,19550,0.28571428571428564,545.0,68.04657534246576,0.0,1,0,4,0,39,-0.04761904761904773,-0.3809523809523809,1035.0,0.28571428571428564,2,0,2,1,1,1,1,0,11,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,63900,660,9000,0.0,0.0,62.45753424657534,0.0,1,0,0,0,100,-0.33333333333333337,0.0,0.0,0.0,0,0,2,1,1,1,1,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
235,159000,1384,13300,0.28571428571428564,1015.0,50.44931506849315,2.0,1,0,1,0,323,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,0,0,2,0,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,176000,1137,13811,0.42857142857142855,132.0,19.50958904109589,2.0,2,0,1,0,0,0.09523809523809518,-0.07142857142857145,980.0,-0.23809523809523808,1,0,2,1,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
628,275000,1904,10927,0.7142857142857142,512.0,1.4136986301369865,2.0,2,1,3,0,60,0.04761904761904756,0.38095238095238093,546.0,-0.2857142857142857,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,128000,1196,6000,0.42857142857142855,572.0,70.21095890410959,2.0,1,1,1,0,0,0.09523809523809518,-0.07142857142857145,0.0,0.09523809523809518,2,0,3,0,1,1,1,0,4,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
968,122000,969,10356,0.28571428571428564,969.0,32.02191780821918,2.0,1,1,3,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,0,0,3,1,0,0,1,0,1,8,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2375,188000,1036,3640,0.7142857142857142,176.0,26.684931506849317,2.0,1,0,4,0,108,0.04761904761904756,0.38095238095238093,860.0,0.04761904761904756,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1545,157000,1090,7024,0.28571428571428564,110.0,2.4136986301369863,2.0,1,1,1,0,49,-0.04761904761904773,-0.047619047619047616,980.0,-0.04761904761904773,0,0,2,1,0,0,1,0,2,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
669,325000,2504,11198,0.857142857142857,1122.0,3.416438356164384,3.0,2,1,1,0,39,0.19047619047619035,0.5238095238095237,0.0,-0.1428571428571429,1,0,4,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2124,169500,1818,7758,0.5714285714285714,1040.0,76.46575342465754,1.0,1,1,1,0,184,0.23809523809523803,0.40476190476190477,0.0,0.23809523809523803,2,0,4,0,0,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,165000,1774,15400,0.28571428571428564,552.0,48.52876712328767,1.0,2,0,1,0,40,-0.04761904761904773,-0.047619047619047616,0.0,-0.04761904761904773,1,0,4,1,1,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
690,170000,1389,10010,0.28571428571428564,318.0,32.26849315068493,2.0,1,0,3,0,38,-0.04761904761904773,-0.047619047619047616,1071.0,-0.04761904761904773,1,0,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
370,535000,2698,16052,0.9999999999999998,644.0,0.4958904109589041,3.0,2,1,1,1,0,-1.1102230246251565e-16,0.6666666666666665,1206.0,-1.1102230246251565e-16,1,0,4,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1406,210000,1478,9928,0.5714285714285714,215.0,16.339726027397262,2.0,2,0,1,0,22,0.23809523809523803,0.23809523809523814,1239.0,0.23809523809523803,1,0,3,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1365,175500,1242,9600,0.5714285714285714,326.0,34.68767123287671,2.0,1,1,1,0,0,0.23809523809523803,0.0714285714285714,916.0,0.23809523809523803,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,162000,1287,9830,0.28571428571428564,991.0,51.1972602739726,2.0,1,0,1,0,199,-0.04761904761904773,-0.3809523809523809,72.0,-0.380952380952381,1,0,3,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331,113000,672,9340,0.14285714285714285,672.0,68.62739726027397,1.0,1,0,1,0,113,-0.19047619047619052,-0.35714285714285715,0.0,-0.19047619047619052,0,0,2,2,0,0,1,0,12,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,127000,1475,2665,0.28571428571428564,209.0,29.51506849315069,1.0,2,0,1,0,26,-0.04761904761904773,-0.21428571428571436,548.0,-0.04761904761904773,1,0,4,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1286,165500,1661,9600,0.42857142857142855,992.0,53.78630136986301,1.0,1,0,3,0,206,0.09523809523809518,-0.07142857142857145,0.0,-0.23809523809523808,1,0,3,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1030,270000,2283,11792,0.7142857142857142,158.0,6.586301369863014,3.0,2,1,4,0,46,0.04761904761904756,0.38095238095238093,850.0,0.04761904761904756,1,0,4,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,282000,1922,11305,0.7142857142857142,593.0,5.249315068493151,3.0,2,0,3,0,64,0.04761904761904756,0.38095238095238093,1329.0,0.04761904761904756,1,0,2,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1062,166000,1392,11900,0.42857142857142855,1392.0,51.44931506849315,2.0,1,1,1,0,192,0.09523809523809518,0.09523809523809529,0.0,0.09523809523809518,2,0,3,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,110000,813,5684,0.42857142857142855,813.0,76.46575342465754,1.0,1,0,1,0,113,0.09523809523809518,-0.4047619047619047,0.0,-0.23809523809523808,0,0,2,0,1,1,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
545,324000,1808,13514,0.857142857142857,632.0,1.1643835616438356,3.0,2,0,1,0,26,-0.1428571428571429,0.5238095238095237,1142.0,-0.1428571428571429,1,0,3,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1142,110000,1382,11800,0.14285714285714285,0.0,58.367123287671234,1.0,2,0,0,0,40,-0.19047619047619052,-0.5238095238095237,0.0,-0.19047619047619052,1,0,1,0,1,1,1,0,4,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1676,135000,1469,10320,0.42857142857142855,756.0,102.48493150684932,1.0,1,0,1,0,239,0.09523809523809518,-0.23809523809523797,0.0,0.09523809523809518,0,0,3,0,0,1,1,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1835,185088,1733,8577,0.5714285714285714,847.0,6.252054794520548,2.0,2,1,1,0,48,-0.09523809523809523,0.23809523809523814,0.0,-0.09523809523809523,1,0,3,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1730,319900,1752,7658,0.857142857142857,1296.0,5.087671232876712,2.0,2,0,1,0,82,-0.1428571428571429,0.5238095238095237,456.0,-0.1428571428571429,1,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,185000,2044,10400,0.5714285714285714,738.0,28.183561643835617,2.0,2,1,2,0,73,0.23809523809523803,0.0714285714285714,0.0,0.23809523809523803,1,0,3,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,192000,1367,12304,0.5714285714285714,1347.0,3.416438356164384,2.0,2,0,1,0,33,-0.09523809523809523,0.23809523809523814,20.0,-0.09523809523809523,1,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1508,108000,996,13907,0.28571428571428564,996.0,68.54520547945205,0.0,1,0,1,0,0,-0.04761904761904773,-0.21428571428571436,0.0,-0.04761904761904773,1,0,3,0,0,0,1,0,2,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
